time,GAD_mean_conc,GAD_mean_conc_hu_noise_std,GAD_mean_conc_roi_sensitivity_std,GAD_mean_conc_calibration_std,GAD_mean_conc_fixed_roi_std,GAD_mean_conc_fixed_roi_ci_low,GAD_mean_conc_fixed_roi_ci_high,GAD_mean_conc_combined_std,GAD_mean_conc_combined_ci_low,GAD_mean_conc_combined_ci_high,GAD_effective_diffusivity,GAD_effective_diffusivity_std,GAD_effective_diffusivity_hu_noise_std,GAD_effective_diffusivity_roi_sensitivity_std,GAD_effective_diffusivity_calibration_std,GAD_effective_diffusivity_fixed_roi_std,GAD_effective_diffusivity_fixed_roi_ci_low,GAD_effective_diffusivity_fixed_roi_ci_high,GAD_effective_diffusivity_combined_std,GAD_effective_diffusivity_combined_ci_low,GAD_effective_diffusivity_combined_ci_high,GAD_effective_diffusivity_ci_low,GAD_effective_diffusivity_ci_high,GAD_fitted_Cs,GAD_fitted_Cs_std,GAD_fitted_Cs_hu_noise_std,GAD_fitted_Cs_roi_sensitivity_std,GAD_fitted_Cs_calibration_std,GAD_fitted_Cs_fixed_roi_std,GAD_fitted_Cs_fixed_roi_ci_low,GAD_fitted_Cs_fixed_roi_ci_high,GAD_fitted_Cs_combined_std,GAD_fitted_Cs_combined_ci_low,GAD_fitted_Cs_combined_ci_high,GAD_fitted_Cs_ci_low,GAD_fitted_Cs_ci_high,GAD_fitted_velocity,GAD_fitted_velocity_std,GAD_fitted_velocity_hu_noise_std,GAD_fitted_velocity_roi_sensitivity_std,GAD_fitted_velocity_calibration_std,GAD_fitted_velocity_fixed_roi_std,GAD_fitted_velocity_fixed_roi_ci_low,GAD_fitted_velocity_fixed_roi_ci_high,GAD_fitted_velocity_combined_std,GAD_fitted_velocity_combined_ci_low,GAD_fitted_velocity_combined_ci_high,GAD_fitted_velocity_ci_low,GAD_fitted_velocity_ci_high,GAD_diffusion_curve,GAD_convection_curve,GAD_total_curve,GAD_mean_diffusive_flux_magnitude,GAD_peclet_number,GAD_peclet_characteristic_length_mm,GAD_mean_convection_fraction
6.983333333333333,10.27028784363956,0.14451294734545156,2.1886572993551523,0.021479087208152472,0.14610045563845678,9.983930950588185,10.556644736690934,2.1935282348669127,5.970972503300411,14.569603183978709,0.000882421424246435,5.680359873433499e-05,2.58680358911279e-05,0.00013975133526934763,2.5849011884643457e-06,6.246987933548575e-05,0.0007599804607488829,0.0010048623877439871,0.0001530781549854706,0.0005823882404749126,0.0011824546080179573,0.0007710884165348734,0.0009937544319579966,37.59246819634246,0.8520213564233217,0.5185253992520836,6.248392834276264,0.03137575319945125,0.9978944931002488,35.63659498986597,39.54834140281895,6.327575082983588,25.190421033694626,49.99451535899029,35.922537023693785,39.26239936899113,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.011153835482282685,,0.011153835482282685,0.01181705273191939,0.0,1.328,
7.316666666666666,10.32394464355376,0.1157508278891992,2.1742014344447194,0.02187181766305331,0.11779911105318608,10.093058385889515,10.554830901218006,2.1773902976054607,6.056259660247058,14.591629626860463,0.0008457346686019851,5.3282164872789604e-05,4.404229454344939e-05,0.000143041500340751,2.438631559385059e-06,6.91712348166889e-05,0.0007101590483612749,0.0009813102888426954,0.0001588884216857811,0.0005343133620978541,0.001157155975106116,0.0007413035444329923,0.0009501657927709779,37.7063992183787,0.8365590573080709,0.563234852110782,6.066302320835346,0.03154956881858275,1.0089895590584974,35.728779682624044,39.684018754133355,6.149640947084746,25.653102962092596,49.7596954746648,36.0667735951141,39.3460248416433,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010255892082527081,,0.010255892082527081,0.01122924239061089,0.0,1.328,
7.65,10.436827792222669,0.172203494540761,2.1747137930753726,0.021905636938788095,0.17359118774218898,10.09658906424798,10.777066520197359,2.1816310371495033,6.160830959409642,14.712824625035696,0.0008382038603904065,4.4898351353658146e-05,4.155028906391886e-05,0.0001444801328750198,2.336075601883035e-06,6.1218834722571e-05,0.0007182149443341674,0.0009581927764466457,0.00015691480019543356,0.0005306508520073567,0.0011457568687734563,0.0007502047087720113,0.0009262030120088017,37.92152473727741,0.7164932828288266,0.6011887227046474,5.871295679605712,0.031896662365134,0.9358460886898603,36.087266403445284,39.75578307110953,5.94541174848915,26.268517710238676,49.57453176431614,36.51722370776804,39.32582576678678,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010209179332845753,,0.010209179332845753,0.011120275833341811,0.0,1.328,
7.983333333333333,10.548110982058224,0.19696381162879878,2.1507955115627433,0.02193927605518807,0.19818192381034824,10.159674411389942,10.936547552726507,2.1599068052773975,6.314693643714525,14.781528320401923,0.0008456323895984615,4.7584937616509766e-05,4.685355622339501e-05,0.00013249340725007337,2.411901397709357e-06,6.682364317439027e-05,0.0007146580489766566,0.0009766067302202665,0.00014839104505269863,0.0005547859412951721,0.0011364788379017508,0.0007523676256635171,0.0009388971535334059,37.37145910326968,0.7434966335234351,0.6367606778778833,5.844079395371887,0.031404557609670834,0.9794067853506232,35.451821803982455,39.2910964025569,5.9255802779644355,25.757321758459383,48.985596448079974,35.914232478936974,38.828685727602384,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.009771855216577356,,0.009771855216577356,0.011072123977481106,0.0,1.328,
8.316666666666666,10.728546184890064,0.08542685856666513,2.195890057766936,0.02199449723088196,0.08821284528348625,10.55564900813443,10.901443361645697,2.197661177677916,6.421130276641349,15.035962093138778,0.0008050984898817353,4.486789245945096e-05,2.4074100112460175e-05,0.0001378084556428283,2.2322148594349504e-06,5.0967370475200046e-05,0.0007052024437503432,0.0009049945360131274,0.00014693142379973613,0.0005171128992342525,0.001093084080529218,0.0007171590365989952,0.0008930379431644754,38.26442494489359,0.7536578320021339,0.5660820865459061,5.758119675604083,0.03211233229704796,0.9431226104446226,36.41590462842213,40.11294526136505,5.834845538393518,26.828127689642294,49.70072220014489,36.78728273750287,39.74156715228431,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00921516265322799,,0.00921516265322799,0.010779361949064762,0.0,1.328,
8.65,10.8631170609575,0.12784353480008392,2.147776106515202,0.022036165787395125,0.1297288017087564,10.608848609608337,11.117385512306662,2.1516904437465882,6.6458037912141865,15.080430330700812,0.0008351206405590138,5.1379976034803615e-05,4.135100286883227e-05,0.00012556628934610239,2.417505818224825e-06,6.599736138646998e-05,0.0007057658122415326,0.0009644754688764949,0.00014185395563792158,0.0005570868875086875,0.00111315439360934,0.0007344177380042676,0.0009358235431137599,37.36265939777534,0.8151001821677454,0.6577487389593001,5.675254187737137,0.03127089029452651,1.0478547509804275,35.3088640858537,39.41645470969698,5.7711792273832705,26.05114811210413,48.67417068344655,35.76509239693452,38.96022639861616,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.009029473659570643,,0.009029473659570643,0.010924652871020573,0.0,1.494,
8.983333333333333,11.042663401015746,0.19488451265007525,2.141358921300316,0.022092489269813106,0.19613273911561566,10.65824323234914,11.427083569682353,2.1503223203011794,6.828031653225435,15.257295148806058,0.0008190968158920241,5.3512038341301276e-05,3.0102606122303797e-05,0.00012272381255503902,2.391078384703121e-06,6.144446597243119e-05,0.000698665662586059,0.0009395279691979892,0.00013724633534882309,0.0005500939986083309,0.0010880996331757175,0.0007142151480037471,0.0009239784837803012,37.52561465442037,0.8699836608752726,0.7561417675177826,5.622144808873968,0.03129934709785493,1.153083514713314,35.26557096558228,39.78565834325847,5.739173620291698,26.276834358648642,48.774394950192104,35.82047801196653,39.23075129687422,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.009260458961003346,,0.009260458961003346,0.010701879029695745,0.0,1.494,
9.316666666666666,11.193411302327373,0.15026798932260885,2.1700750819380734,0.0221403540200506,0.15189030216308366,10.895706310087728,11.491116294567018,2.1753842247151947,6.9296582218855916,15.457164382769154,0.0008093915341522794,5.2511785549356425e-05,2.7834921462951733e-05,0.00011304373676632362,2.3544414389856237e-06,5.947952478727366e-05,0.000692811665569223,0.0009259714027353358,0.00012773683999149881,0.0005590273277689417,0.001059755740535617,0.00070647032571165,0.0009123127425929088,37.766471359625925,0.8703922320603379,0.5720634657664345,5.732709320282432,0.03145347168018151,1.042030981965708,35.72409063497314,39.80885208427871,5.826644378905365,26.34624837697141,49.18669434228044,36.06053393236424,39.47240878688761,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00922383414860951,,0.00922383414860951,0.010721993432984784,0.0,1.494,
9.65,10.976131736553837,0.1483346222421129,2.2061849455034888,0.021269649155710304,0.149851787212957,10.68242223361644,11.269841239491234,2.2112683174814287,6.642045834290237,15.310217638817438,0.0007550288286394646,3.392595885944971e-05,3.0145307169169312e-05,0.00012202196235886236,2.002743739247177e-06,4.542819841620113e-05,0.0006659895597437103,0.0008440680975352188,0.00013020399574993605,0.0004998289969695899,0.0010102286603093393,0.0006885351711339556,0.0008215224861449735,38.30912964901659,0.6106004758127781,0.518783264523698,5.552068723386112,0.03241480861177193,0.8018851142339494,36.73743482511805,39.88082447291513,5.60967796273835,27.314160842049425,49.304098455983755,37.11237470748053,39.505884590552654,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.008629249362389416,,0.008629249362389416,0.010146377238911205,0.0,1.494,
9.983333333333333,11.401045074893368,0.140124531685716,2.1669482470680808,0.0222071896405788,0.14187333664883567,11.12297333506165,11.679116814725086,2.1715876102803917,7.1447333587438004,15.657356791042936,0.0007877709247399549,5.038596879979057e-05,2.2347807690749154e-05,0.00010678969713230635,2.2669635385388092e-06,5.5166198746707575e-05,0.000679645175196408,0.0008958966742835017,0.0001201971251643356,0.0005521845594178571,0.0010233572900620526,0.0006890162405662065,0.0008865256089137033,37.74566800835313,0.8590706808187444,0.42840911414714683,5.642270087681321,0.03150074125154351,0.960483784572192,35.86311979059163,39.628216226114624,5.723437851743435,26.527729818935995,48.96360619777026,36.06192041377408,39.429415602932174,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.008208784126464246,,0.008208784126464246,0.010385811939514586,0.0,1.494,
