time,VIS_320_mean_conc,VIS_320_mean_conc_hu_noise_std,VIS_320_mean_conc_roi_sensitivity_std,VIS_320_mean_conc_calibration_std,VIS_320_mean_conc_fixed_roi_std,VIS_320_mean_conc_fixed_roi_ci_low,VIS_320_mean_conc_fixed_roi_ci_high,VIS_320_mean_conc_combined_std,VIS_320_mean_conc_combined_ci_low,VIS_320_mean_conc_combined_ci_high,VIS_320_effective_diffusivity,VIS_320_effective_diffusivity_std,VIS_320_effective_diffusivity_hu_noise_std,VIS_320_effective_diffusivity_roi_sensitivity_std,VIS_320_effective_diffusivity_calibration_std,VIS_320_effective_diffusivity_fixed_roi_std,VIS_320_effective_diffusivity_fixed_roi_ci_low,VIS_320_effective_diffusivity_fixed_roi_ci_high,VIS_320_effective_diffusivity_combined_std,VIS_320_effective_diffusivity_combined_ci_low,VIS_320_effective_diffusivity_combined_ci_high,VIS_320_effective_diffusivity_ci_low,VIS_320_effective_diffusivity_ci_high,VIS_320_fitted_Cs,VIS_320_fitted_Cs_std,VIS_320_fitted_Cs_hu_noise_std,VIS_320_fitted_Cs_roi_sensitivity_std,VIS_320_fitted_Cs_calibration_std,VIS_320_fitted_Cs_fixed_roi_std,VIS_320_fitted_Cs_fixed_roi_ci_low,VIS_320_fitted_Cs_fixed_roi_ci_high,VIS_320_fitted_Cs_combined_std,VIS_320_fitted_Cs_combined_ci_low,VIS_320_fitted_Cs_combined_ci_high,VIS_320_fitted_Cs_ci_low,VIS_320_fitted_Cs_ci_high,VIS_320_fitted_velocity,VIS_320_fitted_velocity_std,VIS_320_fitted_velocity_hu_noise_std,VIS_320_fitted_velocity_roi_sensitivity_std,VIS_320_fitted_velocity_calibration_std,VIS_320_fitted_velocity_fixed_roi_std,VIS_320_fitted_velocity_fixed_roi_ci_low,VIS_320_fitted_velocity_fixed_roi_ci_high,VIS_320_fitted_velocity_combined_std,VIS_320_fitted_velocity_combined_ci_low,VIS_320_fitted_velocity_combined_ci_high,VIS_320_fitted_velocity_ci_low,VIS_320_fitted_velocity_ci_high,VIS_320_diffusion_curve,VIS_320_convection_curve,VIS_320_total_curve,VIS_320_mean_diffusive_flux_magnitude,VIS_320_peclet_number,VIS_320_peclet_characteristic_length_mm,VIS_320_mean_convection_fraction
2.0,7.83578925366502,0.08083319821976684,2.7379161312279297,0.012389236019023274,0.08177713068805471,7.675506077516433,7.996072429813607,2.739137134343895,2.467080470350986,13.204498036979054,0.0012037896979153785,1.8608212289291335e-05,2.6826004582073812e-05,0.00038596173977763535,2.168902822658259e-06,3.27200890263904e-05,0.0011396583234236533,0.0012679210724071037,0.0003873461872770584,0.00044459117085234403,0.001962988224978413,0.001167318272011692,0.0012402611238190651,45.20273717141531,0.23295095828474563,0.4628611990160917,10.445865862577422,0.03524500019982305,0.519373515458269,44.1847650811171,46.220709261713516,10.458769644060425,24.703548669056875,65.70192567377374,44.74616168301311,45.6593126598175,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.024621862993364916,,0.024621862993364916,0.020109081990118138,0.0,0.8300000000000001,
2.3333333333333335,8.069900296295039,0.10649800683826946,2.751520769683642,0.012841257763265918,0.10726939620165075,7.859652279739803,8.280148312850274,2.7536109509808986,2.6728228323724776,13.466977760217599,0.0010798325759955548,1.844311766054531e-05,3.055885531185528e-05,0.0003429373344218574,1.9337569531199712e-06,3.5745372329371027e-05,0.0010097716462299875,0.0011498935057611221,0.0003447952247107466,0.00040403393556249145,0.0017556312164286182,0.0010436847296182515,0.0011159804223728582,45.66472900274902,0.26084981573675015,0.31985029397505443,10.222190803927358,0.03551728555558744,0.4142563391175353,44.85278657807865,46.47667142741939,10.230581271188656,25.612789711219254,65.71666829427879,45.15347275853108,46.17598524696696,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.021793665074267925,,0.021793665074267925,0.018139275501880197,0.0,0.8300000000000001,
2.6666666666666665,8.264310801315501,0.07107048951486165,2.755348128048255,0.012957281823629312,0.07224199355042063,8.122716493956677,8.405905108674325,2.7562950154820443,2.8619725709706945,13.666649031660308,0.0009976150308010291,1.5607256580443834e-05,2.611372002457242e-05,0.00030548810394166287,1.770254772820955e-06,3.047370396670312e-05,0.000937886571026291,0.0010573434905757672,0.00030700428056188806,0.0003958866408997286,0.0015993434207023298,0.0009670253700058835,0.0010282046915961749,45.78987655552265,0.240483633573913,0.34009650076596193,10.034318444918044,0.03561498476506784,0.4180507564757897,44.970497072830106,46.6092560382152,10.043023105072121,26.105551269581294,65.47420184146401,45.31853729484646,46.26121581619885,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.019745457790042144,,0.019745457790042144,0.01677566868220086,0.0,0.8300000000000001,
3.0,8.456266916184514,0.07534745261300947,2.7849807525340524,0.012769221182510731,0.0764218007173188,8.30648018677857,8.606053645590459,2.786029088794662,2.995649902146977,13.916883930222053,0.0009073501309988922,1.4415136254803782e-05,2.673086845051291e-05,0.0002756493618356828,1.5897511800603525e-06,3.041155685225089e-05,0.0008477434795684805,0.0009669567824293039,0.0002773218950436422,0.00036379921671335347,0.0014509010452844308,0.0008790969831072392,0.0009356032788905452,46.396670552370196,0.24783119341432772,0.5176632189133159,10.025888470893761,0.036010062826929506,0.5750584607408754,45.26955596931808,47.523785135422315,10.04236684572268,26.71363153475374,66.07970956998665,45.91093033903253,46.88241076570786,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.018019018432092623,,0.018019018432092623,0.015443143945246436,0.0,0.8300000000000001,
3.3333333333333335,8.670766912245503,0.06734165077556357,2.7948306446070434,0.013188402304333938,0.0686209289103472,8.536269891581222,8.805263932909783,2.7956729357918713,3.1912479580934354,14.15028586639757,0.000853601104039356,1.3706303334206066e-05,1.7940667615556897e-05,0.0002537376591572576,1.4888881810855106e-06,2.2626247890380243e-05,0.0008092536581742107,0.0008979485499045013,0.00025474447347921325,0.000354301936020098,0.001352900272058614,0.0008267372431431308,0.0008804649649355812,46.67905643213318,0.2527512251235039,0.4456269468158329,9.863913012219658,0.03617844471746536,0.5135907294646274,45.67241860238251,47.68569426188385,9.8772746924457,27.319598034939606,66.03851482932676,46.18367313384274,47.17443973042362,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.016700273495058208,,0.016700273495058208,0.014583232653069066,0.0,0.8300000000000001,
3.6666666666666665,8.8254012520609,0.10461559401571453,2.8104040608168774,0.013321207708831048,0.10546031047784103,8.61869904352433,9.032103460597469,2.812382061908033,3.3131324107211553,14.337670093400643,0.0007937993827963043,1.4111957191547528e-05,1.4551277789846349e-05,0.0002324427802323677,1.3912679751306179e-06,2.0318037495584306e-05,0.000753976029304959,0.0008336227362876496,0.00023332909962073904,0.00033647434753965576,0.0012511244180529529,0.0007661404549495002,0.0008214583106431084,46.93669235053172,0.2817998519791424,0.34658778280477126,9.84141962354399,0.03628844678709153,0.44816414307172486,46.05829063011114,47.815094070952306,9.85161871500374,27.627519669124393,66.24586503193905,46.384374789803886,47.48900991125956,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.015532028150359499,,0.015532028150359499,0.01362547518592242,0.0,0.8300000000000001,
4.0,8.936816086699427,0.06819480581128037,2.8107109044024288,0.01301414003511252,0.06942549517642463,8.800742116153634,9.07289005724522,2.811568190086666,3.426142434129562,14.44748973926929,0.0007503121461498383,1.1332151233508368e-05,1.909340876222526e-05,0.00022243806474707637,1.2508065125293514e-06,2.2238264920454368e-05,0.0007067251469057477,0.0007938991453939288,0.0002235469370738433,0.0003121601494851054,0.0011884641428145711,0.0007281015378648008,0.0007725227544348758,47.32045497008714,0.24184368581088542,0.34997314850085975,9.543174957189722,0.036754948442709455,0.4269900458713591,46.48355448017928,48.157355459995,9.552722583787633,28.59711870586338,66.0437912343109,46.84645005600939,47.794459884164894,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014372862075147576,,0.014372862075147576,0.012886898080925847,0.0,0.8300000000000001,
4.333333333333333,9.303939003963023,0.09570131314172213,2.836831997880932,0.0161006189775546,0.09704623263429832,9.1137283879998,9.494149619926247,2.8384914577059472,3.7404957468593674,14.86738226106668,0.0007204908061817793,1.3124322925366653e-05,1.3331621085856392e-05,0.0002105077766176946,1.2331798478920563e-06,1.874835207593997e-05,0.0006837440361129369,0.0007572375762506217,0.00021134101523861528,0.00030626241631409335,0.0011347191960494653,0.0006947676059265872,0.0007462140064369713,47.937372317094336,0.29623291057242973,0.2735805855069096,9.468384292779552,0.0369604276047609,0.40492758276171237,47.14371425488138,48.73103037930729,9.477038960721634,29.362375954079933,66.51236868010874,47.3567664813369,48.517978152851775,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.013865712365660811,,0.013865712365660811,0.012489337280982721,0.0,0.996,
4.666666666666667,9.372119127663519,0.10466280118379796,2.8378090919861187,0.014305822121543658,0.10563597161105902,9.165072623305843,9.579165632021194,2.8397745334898143,3.806161042023483,14.938077213303554,0.000688270139368766,1.2495424736473241e-05,1.2110244115167673e-05,0.00019715339271191617,1.1712784996247352e-06,1.744034246216237e-05,0.0006540870681429277,0.0007224532105946043,0.0001979232826198488,0.0003003405054338624,0.0010761997733036697,0.0006637795569137476,0.0007127607218237844,47.945583504102615,0.29581907137656194,0.21972190745327452,9.372146934530782,0.036986076612686394,0.37034390702183323,47.21970944633982,48.67145756186541,9.37946121970249,29.561839513485733,66.3293274947195,47.365788778264466,48.52537822994076,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012986604276929003,,0.012986604276929003,0.011960050970347368,0.0,0.996,
5.0,9.52026337036794,0.07125806290427239,2.850729719161857,0.014536376508708657,0.07272563351990946,9.377721128668918,9.662805612066963,2.851657228609973,3.931015202292394,15.109511538443488,0.0006614753233540376,1.064213885783106e-05,1.2471035625142821e-05,0.00018572975460063966,1.1223588425035044e-06,1.6432940649934963e-05,0.0006292667596801651,0.0006936838870279101,0.0001864553117570484,0.0002960229123102227,0.0010269277343978524,0.0006406171144742145,0.0006823335322338606,48.141999491366036,0.2637029849030235,0.34994073223211264,9.30381691346798,0.037105259271690776,0.43974376696836853,47.280101708108035,49.00389727462404,9.314203333614763,29.8861609574811,66.39783802525098,47.6251511383404,48.65884784439167,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012383932788786514,,0.012383932788786514,0.011519797342128804,0.0,0.996,
5.333333333333333,9.64081696059302,0.11061059180513472,2.8712055079291816,0.01497657243398755,0.11161989402141811,9.42204196831104,9.859591952874998,2.873374335081355,4.009003263833563,15.272630657352476,0.0006235100433091156,1.0420089887921337e-05,1.2036093905805833e-05,0.0001748103259904001,1.0468016267835386e-06,1.5954360639886935e-05,0.0005922394964549372,0.000654780590163294,0.00017553686705731517,0.0002794577838767779,0.0009675623027414534,0.0006030870424131198,0.0006439330442051114,48.516907489795635,0.27614806198547703,0.42144724467684297,9.346639484271591,0.037369675387102265,0.5052445198342829,47.52662823092044,49.50718674867083,9.360285341471556,30.170748220511385,66.86306675907989,47.975667233903565,49.058147745687705,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.011780948391096398,,0.011780948391096398,0.010933579260077795,0.0,0.996,
5.666666666666667,9.83864933240262,0.06377926915442107,2.889820571521878,0.014915122921635824,0.06550004630257596,9.71026924164957,9.967029423155669,2.8905627811304626,4.173146281386913,15.504152383418326,0.000601282509199969,1.0399501541507627e-05,1.3292816738960177e-05,0.0001708945203979693,9.856168032434265e-07,1.6906213344514354e-05,0.0005681463310447209,0.0006344186873552172,0.00017172873129357879,0.0002646941958645546,0.0009378708225353835,0.0005808998607214454,0.0006216651576784927,49.17527006968301,0.29010065043150113,0.2703189179016026,9.163824968804173,0.037863120875868406,0.39832690177633495,48.394549342201394,49.955990797164624,9.172477984686447,31.197213219697574,67.15332691966844,48.60668324294562,49.7438568964204,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.011580269879397687,,0.011580269879397687,0.010627333964352646,0.0,0.996,
6.0,10.003477210615888,0.08356596122492455,2.8868255835898022,0.015429171905470737,0.08497840443979965,9.83691953791388,10.170034883317895,2.888076051507255,4.342848149661667,15.664106271570109,0.0005873821452686403,1.0841631674919259e-05,1.2388827060219732e-05,0.00016579019580529938,9.54031681062029e-07,1.649042721554282e-05,0.0005550609079261764,0.0006197033826111042,0.0001666082927555247,0.0002608298914678119,0.0009139343990694688,0.0005661329376521499,0.0006086313528851307,49.389591434274124,0.3115763088149816,0.2046878592443905,8.96496721082346,0.03802730939971181,0.37473055946506634,48.65511953772259,50.124063330825656,8.972795555641328,31.80291214521712,66.97627072333113,48.77891309056083,50.00026977798742,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.011210497290243891,,0.011210497290243891,0.010381603800280774,0.0,0.996,
6.333333333333333,10.069017601515638,0.10557021011165736,2.872903367054082,0.014206752812583337,0.1065218338581219,9.860234807153718,10.277800395877557,2.8748775030458567,4.434257695545759,15.703777507485515,0.000580751636123493,9.38581188377759e-06,9.358926629264182e-06,0.00015532909855095993,9.541137773576965e-07,1.3288841389291793e-05,0.000554705507000481,0.0006067977652465049,0.00015589651106462767,0.00027519447443682276,0.0008863087978101631,0.0005623557828656209,0.000599147489381365,48.81897445564658,0.270351370152684,0.36558714793170655,8.905177306717869,0.03762211223859095,0.4562447253454731,47.924734793969456,49.71321411732371,8.916857188129038,31.34193436691367,66.29601454437949,48.28909550697627,49.3488534043169,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01067430294787771,,0.01067430294787771,0.010184305221374436,0.0,0.996,
6.666666666666667,10.281483758166203,0.0843578219558897,2.889456504793709,0.015019794400429958,0.0856845163899101,10.11354210604198,10.449425410290427,2.8907266784398087,4.6156594684241785,15.947308047908228,0.0005650610521276572,9.971746499236793e-06,1.2792461454823707e-05,0.0001528337123365963,9.038004924260824e-07,1.6244988570273024e-05,0.000533220874529922,0.0005969012297253923,0.0001536946429783217,0.0002638195518901467,0.0008663025523651677,0.0005455167881261896,0.0005846053161291247,49.42150385559195,0.2992669307814566,0.4048988821767698,8.7352425936537,0.038100493925931955,0.5049311322197818,48.43183883644118,50.41116887474272,8.749823919272123,32.27184897381859,66.57115873736531,48.83495144949645,50.00805626168745,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010369292557938357,,0.010369292557938357,0.00996361475309842,0.0,0.996,
7.0,10.435297655470578,0.06823257489679349,2.906339207417442,0.015582438053512525,0.06998926098151122,10.298118703946816,10.57247660699434,2.9071818115186026,4.737221304894117,16.13337400604704,0.0005484681747057735,8.005481195215215e-06,5.622363745150516e-06,0.00014407785797963823,8.891051473216335e-07,9.822892202030989e-06,0.0005292153059897927,0.0005677210434217542,0.00014441232070434132,0.0002654200261252645,0.0008315163232862825,0.000532777719884239,0.0005641586295273079,49.58725493980455,0.24862890448409294,0.29110492190311776,8.82344393335328,0.0381220277727368,0.3847228829985108,48.83319808912747,50.34131179048163,8.831827361408934,32.27687331144304,66.89763656816606,49.09995124150008,50.074558638109025,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01012004025448175,,0.01012004025448175,0.009737819356026023,0.0,0.996,
