tracer_name,tracer_label,condition_name,condition_label,sample_id,actual_time_min,run_display,roi_folder,dx_mm,center_of_mass_depth,deep_tail_fraction
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,17.66666666666665,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.2743126426673635,0.07749931345709288
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,17.833333333333318,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.275726091630626,0.07868622292502613
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,17.999999999999986,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.2768690787686839,0.07945969636168959
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,18.16666666666665,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.2757869175373214,0.07668958506091753
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,18.333333333333318,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.27502201979479995,0.07464338201890501
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,18.499999999999982,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.2770901831978297,0.07905771075591685
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,18.66666666666665,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.2787818474096011,0.08288650700861959
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,18.833333333333318,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.2771650555212289,0.08162946143588139
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,18.999999999999982,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.27621566407957293,0.08089402216198255
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,19.16666666666665,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.28133871276219613,0.08490377931842125
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,19.333333333333314,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.28557070982720567,0.08813492093973313
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,19.499999999999982,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.28307647351065235,0.08536886557151901
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,19.66666666666665,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.28099178584591356,0.08315754886108605
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,19.833333333333314,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.2826716652539192,0.08602003516898346
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,19.999999999999982,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.2842561362333353,0.08845967540014081
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,20.16666666666665,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.28513801862062454,0.08735990724709765
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,20.333333333333314,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.2859903644879199,0.08652917240060537
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,20.499999999999982,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.2865753942077911,0.08811080070755277
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,20.66666666666665,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.28689660977492265,0.08921756891123021
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,20.833333333333314,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.28488154814511885,0.0861582737154625
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,20.999999999999982,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.2832148730801216,0.08345491675393044
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,21.166666666666647,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.28473952613204584,0.08404820906520709
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,21.333333333333314,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.28612533202859913,0.08473404795711137
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,21.499999999999982,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.2863762154711074,0.08629668998167368
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,21.666666666666647,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.286751471956244,0.08784294394296063
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,21.833333333333314,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.2882422323850736,0.08924862054129865
GAD,GAD,pump_off,Pump off,GAD_OFF_OLD_PAIR,21.98333333333333,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Swollen_No_Pressure_135kvp,GAD,0.166,0.28957488837162343,0.09050521636830135
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,0.0,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.2184822611795714,0.09267790856484966
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,0.16666666666666652,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.22323177648940118,0.08412568567242222
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,0.33333333333333304,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.20165652428800152,0.06872700707004933
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,0.49999999999999956,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.20589996045549075,0.06877211542333114
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,0.6666666666666661,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21540134451213222,0.08026474865743563
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,0.8333333333333326,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.212941365959969,0.0851569674195162
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,0.9999999999999991,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.20980368735667781,0.0709178907936257
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,1.1666666666666656,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.19812036542006345,0.06267592729918436
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,1.3333333333333321,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21131880063581154,0.07453620869099407
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,1.4999999999999987,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.20796351356346024,0.07304371244563254
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,1.6666666666666652,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21424970338495172,0.07237734600227197
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,1.8333333333333317,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.19913195253379046,0.05320568915743548
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,1.9999999999999982,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21751897542084475,0.07370662790140975
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,2.1666666666666647,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.20771693383386028,0.06128476187279718
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,2.3333333333333313,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.19780484498711942,0.04872343588521797
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,2.499999999999998,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.20700978248675833,0.059812466691972724
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,2.6666666666666643,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21588143446545596,0.07049999413063748
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,2.833333333333331,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21513147619688291,0.07016528368961118
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,2.9999999999999973,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21439472694741696,0.06983646850542265
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,3.166666666666664,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.2143190625767374,0.06840175007283807
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,3.3333333333333304,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21424364624772013,0.06697173490999475
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,3.499999999999997,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21453774468283995,0.060429247335492715
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,3.6666666666666634,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21481944062133085,0.05416266459555345
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,3.83333333333333,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21571215641235553,0.057855812433690916
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,3.9999999999999964,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21661092428974685,0.061573997635237826
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,4.1666666666666625,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.22150316122048752,0.06803766768476724
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,4.3333333333333295,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.22626603037640636,0.07433041579749598
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,4.4999999999999964,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.22268560951656735,0.07107411760282126
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,4.6666666666666625,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21910436424897162,0.06781706963106854
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,4.833333333333329,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21818895955804934,0.0614937443064822
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,4.999999999999996,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21729988243812462,0.055352281493716134
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,5.1666666666666625,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21795683479331,0.059234427943201565
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,5.333333333333329,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.21861669034765274,0.06313373034655821
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,5.499999999999995,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.22041522615065814,0.06192110358064057
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,5.666666666666662,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.22217822856768316,0.06073243448898846
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,5.833333333333329,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.22605300081227622,0.06405093580819057
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,5.999999999999995,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.2297898940172332,0.06725135230948862
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,6.166666666666661,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.2274534014395283,0.06431819587953667
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,6.333333333333328,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.2251228254923455,0.061392466994198126
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,6.499999999999995,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.2244263597958079,0.05784535158309354
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,6.666666666666661,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.2237335396909326,0.05431680325207916
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,6.833333333333327,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.2222522666475347,0.052434652741735796
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,6.999999999999994,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.2207837218021745,0.05056867506633286
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,7.166666666666661,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.22702143164002203,0.05545331643781681
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,7.333333333333327,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.2330686850021931,0.06018881467748796
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,7.499999999999993,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.22637419828575842,0.0543478737061867
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,7.66666666666666,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.219635291556665,0.04846817626514038
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,7.833333333333327,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.23039443664689918,0.05876658742204771
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,7.999999999999993,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.24084112542193886,0.06876592243717437
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,8.166666666666659,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.23656826991001886,0.06288493228418535
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,8.333333333333325,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.23229766036172278,0.057007033387130424
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,8.499999999999993,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.23387502142894914,0.06092921905859994
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,8.666666666666659,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.2354527129072647,0.06485222631345115
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,8.833333333333325,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.23596073336270537,0.0633354415263141
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,8.999999999999993,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.23646326877153365,0.06183503331450784
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,9.166666666666659,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.23638411704083997,0.061444227626740476
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,9.333333333333325,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.23630754714444888,0.06106616955069926
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,9.499999999999991,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.23505195170071785,0.058904160720589675
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,9.666666666666657,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.2337710681460627,0.05669860831170407
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,9.833333333333325,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.23694512344067034,0.05926255796077268
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,9.999999999999991,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.24009169795395469,0.06180430908678794
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,10.166666666666657,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.24156369797410518,0.06270175870128593
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,10.333333333333325,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.2430057798481792,0.06358096780743108
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,10.499999999999991,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.24380859123679427,0.06550936555298903
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,10.666666666666657,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.2446095812916918,0.06743338835334246
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,10.833333333333323,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.24125160132608017,0.06370258109331339
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,10.99999999999999,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.23789097650071675,0.05996883532201718
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,11.166666666666657,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.2412713713619517,0.061311631426486324
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,11.333333333333323,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.24459551942358662,0.0626320845839059
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,11.49999999999999,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.24824183344398176,0.06946813439040847
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,11.666666666666657,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.25185131568796965,0.07623513258573
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,11.833333333333323,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.24786957141929286,0.0682320740060613
GAD,GAD,pump_on,Pump on,GAD_ON_OLD_PAIR,11.99999999999999,C:\Users\brend\OneDrive - University of Toronto\VS Code Files\Results\Results_Paper_1\GAD_Pressure_Test_Global_Shared_V,GAD_Darcy_Fixed_V,0.166,0.24393254483790766,0.060318895199374986
