condition_name,condition_label,actual_time_min,sample_count,center_of_mass_depth_mean,center_of_mass_depth_std,center_of_mass_depth_sem,deep_tail_fraction_mean,deep_tail_fraction_std,deep_tail_fraction_sem
pump_off,Pump off,3.499999999999997,1,0.15037489892354733,,,0.025149514261729285,,
pump_off,Pump off,3.6666666666666634,1,0.15011007122644965,,,0.0230144735859498,,
pump_off,Pump off,3.83333333333333,1,0.14819522878853056,,,0.01970795873444883,,
pump_off,Pump off,3.9999999999999964,1,0.14381151750459512,,,0.014618405269165156,,
pump_off,Pump off,4.1666666666666625,1,0.14196536164476878,,,0.012550709351193314,,
pump_off,Pump off,4.3333333333333295,1,0.14390064509749204,,,0.014986291074126813,,
pump_off,Pump off,4.4999999999999964,1,0.14563367589116152,,,0.01611046302023267,,
pump_off,Pump off,4.6666666666666625,1,0.1470468836407764,,,0.015296467974171215,,
pump_off,Pump off,4.833333333333329,1,0.14803096541507849,,,0.014688642742500346,,
pump_off,Pump off,4.999999999999996,1,0.14841480811310637,,,0.014365498660796613,,
pump_off,Pump off,5.1666666666666625,1,0.14996112030252756,,,0.015424396819342068,,
pump_off,Pump off,5.333333333333329,1,0.1531964632619628,,,0.018499194077335485,,
pump_off,Pump off,5.499999999999995,1,0.15512818993341396,,,0.020514169374346917,,
pump_off,Pump off,5.666666666666662,1,0.15520071152341847,,,0.021030628589321056,,
pump_off,Pump off,5.833333333333329,1,0.15435329081987206,,,0.019703918162040267,,
pump_off,Pump off,5.999999999999995,1,0.15214024155812936,,,0.015639025758227662,,
pump_off,Pump off,6.166666666666661,1,0.15175738142140782,,,0.01391419666729037,,
pump_off,Pump off,6.333333333333328,1,0.1540760910897808,,,0.015640529547290272,,
pump_off,Pump off,6.499999999999995,1,0.15569632906409053,,,0.01681232847774956,,
pump_off,Pump off,6.666666666666661,1,0.15629543083324385,,,0.017173042900600108,,
pump_off,Pump off,6.833333333333327,1,0.1556620955494099,,,0.01602452450553566,,
pump_off,Pump off,6.999999999999994,1,0.1531850681820028,,,0.012610411619539085,,
pump_off,Pump off,7.166666666666661,1,0.15333032212137235,,,0.012352382562041403,,
pump_off,Pump off,7.333333333333327,1,0.15734928690390987,,,0.016765846113386863,,
pump_off,Pump off,7.499999999999993,1,0.16070667696747062,,,0.019662345818360998,,
pump_off,Pump off,7.66666666666666,1,0.16315785955223583,,,0.020402897464643212,,
pump_off,Pump off,7.833333333333327,1,0.16380377073861344,,,0.020282817379159143,,
pump_off,Pump off,7.999999999999993,1,0.1617840341738796,,,0.018880488234754106,,
pump_off,Pump off,8.166666666666659,1,0.1622369658258336,,,0.019029033577235913,,
pump_off,Pump off,8.333333333333325,1,0.16633427900215242,,,0.021467214979630812,,
pump_off,Pump off,8.499999999999993,1,0.16825584980456776,,,0.022418119118527067,,
pump_off,Pump off,8.666666666666659,1,0.16705085657190596,,,0.021219467270367866,,
pump_off,Pump off,8.833333333333325,1,0.16554208977636756,,,0.019813546266373973,,
pump_off,Pump off,8.999999999999993,1,0.1635737015375222,,,0.01809336046772799,,
pump_off,Pump off,9.166666666666659,1,0.16371325571697565,,,0.018069875629226486,,
pump_off,Pump off,9.333333333333325,1,0.16697545248460918,,,0.020562343255711782,,
pump_off,Pump off,9.499999999999991,1,0.16898327774642014,,,0.02180674163419913,,
pump_off,Pump off,9.666666666666657,1,0.16918861678291713,,,0.02124200193303849,,
pump_off,Pump off,9.833333333333325,1,0.17057327851722362,,,0.021699179222701585,,
pump_off,Pump off,9.999999999999991,1,0.17368341691327296,,,0.02365764886725787,,
pump_off,Pump off,10.166666666666657,1,0.17581241859782967,,,0.024916275561046326,,
pump_off,Pump off,10.333333333333325,1,0.17653878888932134,,,0.02517033834351869,,
pump_off,Pump off,10.499999999999991,1,0.17634063079213833,,,0.024579366411369798,,
pump_off,Pump off,10.666666666666657,1,0.1747597029113327,,,0.02271703851125653,,
pump_off,Pump off,10.833333333333323,1,0.1727008452250538,,,0.01993829761318876,,
pump_off,Pump off,10.99999999999999,1,0.16993256969500337,,,0.01579266786246612,,
pump_off,Pump off,11.166666666666657,1,0.1700569983276297,,,0.015442294041346364,,
pump_off,Pump off,11.333333333333323,1,0.1744354537916157,,,0.02068473391551641,,
pump_off,Pump off,11.49999999999999,1,0.17697728733393245,,,0.023304135156095036,,
pump_off,Pump off,11.666666666666657,1,0.1769152992064627,,,0.02216826943751062,,
pump_off,Pump off,11.833333333333323,1,0.17758748860999857,,,0.022404631565899804,,
pump_off,Pump off,11.99999999999999,1,0.1793451176251865,,,0.024681630897569033,,
pump_off,Pump off,12.166666666666655,1,0.1794218986054179,,,0.024912518907826964,,
pump_off,Pump off,12.333333333333321,1,0.1769930443016421,,,0.02209604999432955,,
pump_off,Pump off,12.49999999999999,1,0.1766177809303746,,,0.02106639075142322,,
pump_off,Pump off,12.666666666666655,1,0.17930446470609568,,,0.022716376922234785,,
pump_off,Pump off,12.833333333333321,1,0.1817383693512838,,,0.024516864724920068,,
pump_off,Pump off,12.99999999999999,1,0.1838381326354434,,,0.02656387348016887,,
pump_off,Pump off,13.166666666666655,1,0.1854737861849194,,,0.02787391129409191,,
pump_off,Pump off,13.333333333333321,1,0.18643348933416526,,,0.028107042347609065,,
pump_off,Pump off,13.499999999999988,1,0.18658263021655896,,,0.02807898534092123,,
pump_off,Pump off,13.666666666666654,1,0.1855258193489828,,,0.027659943431700695,,
pump_off,Pump off,13.833333333333321,1,0.18637367950172076,,,0.028865696452455555,,
pump_off,Pump off,13.999999999999988,1,0.1900340429731732,,,0.032454395677716574,,
pump_off,Pump off,14.166666666666654,1,0.19153279164849837,,,0.03309172255404133,,
pump_off,Pump off,14.333333333333321,1,0.18989343301713435,,,0.029403536348244736,,
pump_off,Pump off,14.499999999999988,1,0.18947912823800891,,,0.027905386589155864,,
pump_off,Pump off,14.666666666666654,1,0.19089055472225605,,,0.029678382653947823,,
pump_off,Pump off,14.83333333333332,1,0.1908546944700769,,,0.029756607773979312,,
pump_off,Pump off,14.999999999999986,1,0.18865577474400755,,,0.027304516034869174,,
pump_off,Pump off,15.166666666666654,1,0.1890217838497352,,,0.027318047293407765,,
pump_off,Pump off,15.33333333333332,1,0.19320285693826567,,,0.031007064517992733,,
pump_off,Pump off,15.499999999999986,1,0.19487711774835212,,,0.032167668625859104,,
pump_off,Pump off,15.666666666666654,1,0.1928868418284229,,,0.029620481159030404,,
pump_off,Pump off,15.83333333333332,1,0.19172239557629708,,,0.028079146823694133,,
pump_off,Pump off,15.999999999999986,1,0.19179472911751147,,,0.028044449633138083,,
pump_off,Pump off,16.166666666666654,1,0.19228661740354908,,,0.028489896532017844,,
pump_off,Pump off,16.333333333333318,1,0.19340538305951516,,,0.029652460646783254,,
pump_off,Pump off,16.499999999999986,1,0.19402623144090744,,,0.030232016168998944,,
pump_off,Pump off,16.66666666666665,1,0.19390538544524064,,,0.029942946587002597,,
pump_off,Pump off,16.833333333333318,1,0.1947522331444606,,,0.03057749451221042,,
pump_off,Pump off,16.999999999999986,1,0.19702571501073224,,,0.032574628513675555,,
pump_off,Pump off,17.16666666666665,1,0.19859732079174272,,,0.033767387728762,,
pump_off,Pump off,17.333333333333318,1,0.19915471849577462,,,0.03378949183460015,,
pump_off,Pump off,17.499999999999986,1,0.20019401972981124,,,0.034787759563027376,,
pump_off,Pump off,17.66666666666665,1,0.2019544161153765,,,0.037242332151900724,,
pump_off,Pump off,17.833333333333318,1,0.20291486825228602,,,0.03829630410937012,,
pump_off,Pump off,17.999999999999986,1,0.20268638654324556,,,0.037268009298946116,,
pump_off,Pump off,18.16666666666665,1,0.20252682017618742,,,0.03622065329409688,,
pump_off,Pump off,18.333333333333318,1,0.20246892591631935,,,0.03513874859476296,,
pump_off,Pump off,18.499999999999982,1,0.20282030663824638,,,0.034838594800107224,,
pump_off,Pump off,18.66666666666665,1,0.20377735927883214,,,0.035700011166879604,,
pump_off,Pump off,18.833333333333318,1,0.20483069752246683,,,0.036674554769722784,,
pump_off,Pump off,18.999999999999982,1,0.2060382235960662,,,0.03782736297306202,,
pump_off,Pump off,19.16666666666665,1,0.20687949601135558,,,0.03861154770821374,,
pump_off,Pump off,19.333333333333314,1,0.20717690842112185,,,0.03884823518204464,,
pump_off,Pump off,19.499999999999982,1,0.2078805846198454,,,0.039182187881916915,,
pump_off,Pump off,19.66666666666665,1,0.20918112736836128,,,0.03965822583105417,,
pump_off,Pump off,19.833333333333314,1,0.21011266636803383,,,0.04001369226597495,,
pump_off,Pump off,19.999999999999982,1,0.21051367813677796,,,0.04019660369481974,,
pump_off,Pump off,20.16666666666665,1,0.21037275754828844,,,0.04002226386159311,,
pump_off,Pump off,20.333333333333314,1,0.20941905352690893,,,0.03931153850044665,,
pump_off,Pump off,20.499999999999982,1,0.2088911636336457,,,0.03874848479157899,,
pump_off,Pump off,20.66666666666665,1,0.20900523608146124,,,0.038409710309956324,,
pump_off,Pump off,20.833333333333314,1,0.20958585867741805,,,0.038656408492939415,,
pump_off,Pump off,20.999999999999982,1,0.21085707107122167,,,0.03977257468608861,,
pump_off,Pump off,21.166666666666647,1,0.21255936111985974,,,0.041607840362831404,,
pump_off,Pump off,21.333333333333314,1,0.21491346010486967,,,0.044522442704589084,,
pump_off,Pump off,21.499999999999982,1,0.21633293654863706,,,0.045841915676935886,,
pump_off,Pump off,21.666666666666647,1,0.21636837111060575,,,0.044803732543596465,,
pump_off,Pump off,21.833333333333314,1,0.21578609674559995,,,0.043874939691887924,,
pump_off,Pump off,21.99999999999998,1,0.21425789338669643,,,0.04307893456360898,,
pump_off,Pump off,22.166666666666647,1,0.21442039438781746,,,0.0435182822746427,,
pump_off,Pump off,22.333333333333314,1,0.21711056978586488,,,0.04579219586704396,,
pump_off,Pump off,22.49999999999998,1,0.2180658383700365,,,0.045863018183365134,,
pump_off,Pump off,22.666666666666647,1,0.2164860676299377,,,0.04267967604185777,,
pump_off,Pump off,22.766666666666666,1,0.21553441626554476,,,0.040762035832807166,,
pump_on,Pump on,0.0,1,0.10434250984179928,,,0.012703746324606469,,
pump_on,Pump on,0.16666666666666652,1,0.10317334524723527,,,0.0100513367385886,,
pump_on,Pump on,0.33333333333333304,1,0.11169430151096536,,,0.026449643136986046,,
pump_on,Pump on,0.49999999999999956,1,0.10227469021266765,,,0.006426953883258173,,
pump_on,Pump on,0.6666666666666661,1,0.1038212691006898,,,0.004302876118158189,,
pump_on,Pump on,0.8333333333333326,1,0.10828726568760214,,,0.011564654872157937,,
pump_on,Pump on,0.9999999999999991,1,0.11062177154661175,,,0.017025630040216105,,
pump_on,Pump on,1.1666666666666656,1,0.10988437205523495,,,0.012333284886521478,,
pump_on,Pump on,1.3333333333333321,1,0.1074311639383103,,,0.010467094081456648,,
pump_on,Pump on,1.4999999999999987,1,0.10845510227067022,,,0.008644631427722056,,
pump_on,Pump on,1.6666666666666652,1,0.11694802269513498,,,0.02331406026590026,,
pump_on,Pump on,1.8333333333333317,1,0.10441841066778655,,,0.006533045345315207,,
pump_on,Pump on,1.9999999999999982,1,0.10377981384575158,,,0.008482843051728662,,
pump_on,Pump on,2.1666666666666647,1,0.10403042676277197,,,0.007024369912643082,,
pump_on,Pump on,2.3333333333333313,1,0.10427364265931634,,,0.0056089446571294665,,
pump_on,Pump on,2.499999999999998,1,0.10676532186336417,,,0.00569211742518657,,
pump_on,Pump on,2.6666666666666643,1,0.10916965451632263,,,0.005772374547271867,,
pump_on,Pump on,2.833333333333331,1,0.1120868713439177,,,0.008005266260800767,,
pump_on,Pump on,2.9999999999999973,1,0.11493495276347586,,,0.010185240454364471,,
pump_on,Pump on,3.166666666666664,1,0.11078535664844877,,,0.006528072630216037,,
pump_on,Pump on,3.3333333333333304,1,0.10655612137843767,,,0.0028007163474619125,,
pump_on,Pump on,3.499999999999997,1,0.10918282840907499,,,0.004826230572819889,,
pump_on,Pump on,3.6666666666666634,1,0.11175632245840711,,,0.006810711043994307,,
pump_on,Pump on,3.83333333333333,1,0.11116312040592943,,,0.0058475107530068125,,
pump_on,Pump on,3.9999999999999964,1,0.11057578626605546,,,0.004893838370939684,,
pump_on,Pump on,4.1666666666666625,1,0.11032203625880706,,,0.004484519165305239,,
pump_on,Pump on,4.3333333333333295,1,0.11007240666810629,,,0.0040818465235328135,,
pump_on,Pump on,4.4999999999999964,1,0.10989880017511948,,,0.002908907906661075,,
pump_on,Pump on,4.6666666666666625,1,0.10972529335385331,,,0.0017366427024487598,,
pump_on,Pump on,4.833333333333329,1,0.11373219848014159,,,0.0037415869255202666,,
pump_on,Pump on,4.999999999999996,1,0.11763917739539555,,,0.00569653084331073,,
pump_on,Pump on,5.1666666666666625,1,0.1175451881446964,,,0.00664144255739979,,
pump_on,Pump on,5.333333333333329,1,0.11745297503617197,,,0.007568498000326152,,
pump_on,Pump on,5.499999999999995,1,0.11810852619277688,,,0.008415730844927225,,
pump_on,Pump on,5.666666666666662,1,0.11875859147302563,,,0.009255873755228582,,
pump_on,Pump on,5.833333333333329,1,0.11726283441778619,,,0.005220968728670447,,
pump_on,Pump on,5.999999999999995,1,0.11576702496696979,,,0.001185922361527628,,
pump_on,Pump on,6.166666666666661,1,0.11819780123660072,,,0.005707682776837199,,
pump_on,Pump on,6.333333333333328,1,0.12058986555724421,,,0.010157430740520584,,
pump_on,Pump on,6.499999999999995,1,0.12057421111787373,,,0.007555132077793668,,
pump_on,Pump on,6.666666666666661,1,0.12055874102806163,,,0.004983478562943829,,
pump_on,Pump on,6.833333333333327,1,0.12390305474385109,,,0.0074889484554933,,
pump_on,Pump on,6.999999999999994,1,0.12714250940107327,,,0.009915860761486034,,
pump_on,Pump on,7.166666666666661,1,0.12707762305429998,,,0.009540582918804202,,
pump_on,Pump on,7.333333333333327,1,0.12701294036557204,,,0.009166482956458638,,
pump_on,Pump on,7.499999999999993,1,0.12661460237362368,,,0.007631442473527888,,
pump_on,Pump on,7.66666666666666,1,0.1262209989779391,,,0.006114647292531887,,
pump_on,Pump on,7.833333333333327,1,0.1259720818889854,,,0.004713368943980929,,
pump_on,Pump on,7.999999999999993,1,0.12572522378476902,,,0.0033236816466691286,,
pump_on,Pump on,8.166666666666659,1,0.1273072890863863,,,0.007410870254994486,,
pump_on,Pump on,8.333333333333325,1,0.12888764361569693,,,0.011493639166436519,,
pump_on,Pump on,8.499999999999993,1,0.12818837446892337,,,0.007631897672408975,,
pump_on,Pump on,8.666666666666659,1,0.12750141187571568,,,0.0038381196067312586,,
pump_on,Pump on,8.833333333333325,1,0.13005297229547116,,,0.005005344949897797,,
pump_on,Pump on,8.999999999999993,1,0.13256750102982892,,,0.006155629944969355,,
pump_on,Pump on,9.166666666666659,1,0.1350742213988286,,,0.006910991064714209,,
pump_on,Pump on,9.333333333333325,1,0.1375172397360242,,,0.007647156569874908,,
pump_on,Pump on,9.499999999999991,1,0.13608116959802127,,,0.0069369798032626806,,
pump_on,Pump on,9.666666666666657,1,0.13463670327307323,,,0.006222650887853051,,
pump_on,Pump on,9.833333333333325,1,0.13140177862350694,,,0.003940010422085969,,
pump_on,Pump on,9.999999999999991,1,0.12815804811646145,,,0.001651156331955004,,
pump_on,Pump on,10.166666666666657,1,0.13403186083532434,,,0.006173490775775964,,
pump_on,Pump on,10.333333333333325,1,0.13974917464966571,,,0.010575334420824043,,
pump_on,Pump on,10.499999999999991,1,0.14004304217994482,,,0.009552725897828448,,
pump_on,Pump on,10.666666666666657,1,0.1403322377686277,,,0.008546374929011195,,
pump_on,Pump on,10.833333333333323,1,0.14117931944849857,,,0.010493082847779429,,
pump_on,Pump on,10.99999999999999,1,0.14202712788945532,,,0.012441460961517846,,
pump_on,Pump on,11.166666666666657,1,0.14064914258657712,,,0.010004814189613732,,
pump_on,Pump on,11.333333333333323,1,0.13926893303328253,,,0.007564234347751749,,
pump_on,Pump on,11.49999999999999,1,0.14309075744252162,,,0.009425208133963204,,
pump_on,Pump on,11.666666666666657,1,0.14681138269481994,,,0.011236904675045957,,
pump_on,Pump on,11.833333333333323,1,0.14608261498649508,,,0.010168793106879775,,
pump_on,Pump on,11.99999999999999,1,0.14535836663946528,,,0.009107305298280518,,
pump_on,Pump on,12.166666666666655,1,0.14449231632274104,,,0.008253441934824938,,
pump_on,Pump on,12.333333333333321,1,0.14362798506823954,,,0.007401273443160551,,
pump_on,Pump on,12.49999999999999,1,0.1410858298351826,,,0.0053866915649770425,,
pump_on,Pump on,12.666666666666655,1,0.13852398566261556,,,0.0033565067919655548,,
pump_on,Pump on,12.833333333333321,1,0.14196114019029216,,,0.006236538483684616,,
pump_on,Pump on,12.99999999999999,1,0.14533262661674634,,,0.009061546110837268,,
pump_on,Pump on,13.166666666666655,1,0.14655571494451194,,,0.009970463137381725,,
pump_on,Pump on,13.333333333333321,1,0.147771757780853,,,0.01087414442831265,,
pump_on,Pump on,13.499999999999988,1,0.146688788215525,,,0.008886043371202685,,
pump_on,Pump on,13.666666666666654,1,0.14561078387278498,,,0.006907057403373241,,
pump_on,Pump on,13.833333333333321,1,0.1488065534013338,,,0.009479061971751341,,
pump_on,Pump on,13.999999999999988,1,0.1519263740717178,,,0.011989941728587873,,
pump_on,Pump on,14.166666666666654,1,0.1534932684400838,,,0.012364384409998456,,
pump_on,Pump on,14.333333333333321,1,0.15504073966197662,,,0.012734185518119947,,
pump_on,Pump on,14.499999999999988,1,0.15331420822831196,,,0.011129266750734924,,
pump_on,Pump on,14.666666666666654,1,0.15158824379512925,,,0.009524875045699951,,
pump_on,Pump on,14.83333333333332,1,0.1529894682055508,,,0.009101602560533205,,
pump_on,Pump on,14.999999999999986,1,0.15437650178312087,,,0.008682616747110962,,
pump_on,Pump on,15.166666666666654,1,0.15241607399340218,,,0.006956297288556997,,
pump_on,Pump on,15.33333333333332,1,0.15045657722109457,,,0.00523079766814327,,
pump_on,Pump on,15.499999999999986,1,0.15205693347894084,,,0.00669313878293349,,
pump_on,Pump on,15.666666666666654,1,0.15364747608148283,,,0.008146512574624534,,
pump_on,Pump on,15.83333333333332,1,0.15657579255437185,,,0.010385893891285403,,
pump_on,Pump on,15.999999999999986,1,0.1594408228805329,,,0.012576878179859185,,
pump_on,Pump on,16.166666666666654,1,0.15742043931001237,,,0.009735149725187566,,
pump_on,Pump on,16.333333333333318,1,0.15538824338777954,,,0.006876806853101924,,
pump_on,Pump on,16.499999999999986,1,0.15767120560676723,,,0.008668434917915026,,
pump_on,Pump on,16.66666666666665,1,0.15991757996618092,,,0.010431349482566413,,
pump_on,Pump on,16.833333333333318,1,0.1608460529923559,,,0.009840718016020504,,
pump_on,Pump on,16.999999999999986,1,0.16176743480779637,,,0.009254597496025925,,
pump_on,Pump on,17.16666666666665,1,0.1599625681356825,,,0.007659724533336263,,
pump_on,Pump on,17.333333333333318,1,0.15815760667308099,,,0.006064767808899569,,
pump_on,Pump on,17.499999999999986,1,0.15903874525489628,,,0.007554028548822695,,
pump_on,Pump on,17.66666666666665,1,0.15991696008389847,,,0.00903834769344198,,
pump_on,Pump on,17.833333333333318,1,0.1606218671548602,,,0.010391304122536655,,
pump_on,Pump on,17.999999999999986,1,0.16132811427014704,,,0.011746832552480269,,
pump_on,Pump on,18.16666666666665,1,0.16445698680668017,,,0.012494684190990566,,
pump_on,Pump on,18.333333333333318,1,0.1674961342822576,,,0.013221090074498705,,
pump_on,Pump on,18.499999999999982,1,0.16665492290771644,,,0.012940950192414471,,
pump_on,Pump on,18.66666666666665,1,0.1658103132627498,,,0.012659678619645771,,
pump_on,Pump on,18.833333333333318,1,0.16506627176338853,,,0.010427704128174006,,
pump_on,Pump on,18.999999999999982,1,0.1643268980761539,,,0.0082097321320018,,
pump_on,Pump on,19.16666666666665,1,0.16462175826744146,,,0.008214120066694988,,
pump_on,Pump on,19.333333333333314,1,0.16491547876143253,,,0.0082184910410884,,
pump_on,Pump on,19.499999999999982,1,0.16615134569185724,,,0.009330962668883058,,
pump_on,Pump on,19.66666666666665,1,0.16737639094845308,,,0.010433693114351777,,
pump_on,Pump on,19.833333333333314,1,0.16995403556376548,,,0.012482906341765151,,
pump_on,Pump on,19.999999999999982,1,0.17248423305385321,,,0.014494399366775289,,
pump_on,Pump on,20.16666666666665,1,0.17048843248749604,,,0.012461085193218676,,
pump_on,Pump on,20.333333333333314,1,0.16848488193488845,,,0.010419875362574313,,
pump_on,Pump on,20.499999999999982,1,0.17116932229171325,,,0.012873353257617822,,
pump_on,Pump on,20.66666666666665,1,0.173825079718709,,,0.015300616029601638,,
pump_on,Pump on,20.833333333333314,1,0.17412094626998528,,,0.014432114177550467,,
pump_on,Pump on,20.999999999999982,1,0.17441482975469672,,,0.013569433520820594,,
pump_on,Pump on,21.166666666666647,1,0.17411445175351814,,,0.013283784074216088,,
pump_on,Pump on,21.333333333333314,1,0.1738142953999077,,,0.012998345407046035,,
pump_on,Pump on,21.499999999999982,1,0.17372090079701616,,,0.011923976515576452,,
pump_on,Pump on,21.666666666666647,1,0.1736278100259614,,,0.010853102766906046,,
pump_on,Pump on,21.833333333333314,1,0.1740963442527818,,,0.011711590628154425,,
pump_on,Pump on,21.99999999999998,1,0.17455966632939765,,,0.012560528348931971,,
pump_on,Pump on,22.166666666666647,1,0.17601536902473047,,,0.015325510658063281,,
pump_on,Pump on,22.333333333333314,1,0.17747025378611253,,,0.01808893937186829,,
pump_on,Pump on,22.49999999999998,1,0.17859745029532306,,,0.01758486396122532,,
pump_on,Pump on,22.666666666666647,1,0.17970874867265552,,,0.017087898098286855,,
pump_on,Pump on,22.766666666666666,1,0.17948489405134566,,,0.01626059910352091,,
