condition_name,condition_label,actual_time_min,sample_count,center_of_mass_depth_mean,center_of_mass_depth_std,center_of_mass_depth_sem,deep_tail_fraction_mean,deep_tail_fraction_std,deep_tail_fraction_sem
pump_off,Pump off,3.3333333333333304,3,0.13051309726740445,0.017172098767217956,0.009914315845804128,0.00778390011534386,0.013170794532799806,0.00760416176895322
pump_off,Pump off,3.499999999999997,3,0.13189726045954733,0.01866415428687849,0.010775754501726003,0.008529164745928837,0.014395190659136524,0.008311067202088459
pump_off,Pump off,3.6666666666666634,3,0.13223012646761154,0.0186245249650446,0.010752874502097406,0.007842917297587368,0.013141469122682846,0.007587230735528096
pump_off,Pump off,3.83333333333333,3,0.13159508613572612,0.017084267936069247,0.009863606691797273,0.006708620381529834,0.011259696213324469,0.006500788639756293
pump_off,Pump off,3.9999999999999964,3,0.13013521307455125,0.014363369435300742,0.008292695209940927,0.004980301730527009,0.008348399931491151,0.004819950947749069
pump_off,Pump off,4.1666666666666625,3,0.13148631107680206,0.01341896654416597,0.007747443946520806,0.00513615032021634,0.006577770686704306,0.0037976776766363613
pump_off,Pump off,4.3333333333333295,3,0.13404359828387905,0.014388211146956867,0.00830703757885272,0.006767386738842349,0.007596308948021416,0.004385731015987728
pump_off,Pump off,4.4999999999999964,3,0.13466031031798467,0.014314985067624013,0.008264760482238197,0.006383757365129909,0.008559297836760505,0.004941712910127859
pump_off,Pump off,4.6666666666666625,3,0.1351663228553858,0.014237842785121349,0.008220222364669382,0.005360264256269551,0.008613936358518265,0.004973258475372825
pump_off,Pump off,4.833333333333329,3,0.13542807096188672,0.01533765352049022,0.00885519838879224,0.0052242898934508454,0.008211130056501481,0.004740698148472157
pump_off,Pump off,4.999999999999996,3,0.1354887337507492,0.016193426610107715,0.00934927921244814,0.005182359729386741,0.007974745363385776,0.0046042213822694985
pump_off,Pump off,5.1666666666666625,3,0.1369362947616143,0.016016027861604953,0.009246857997246167,0.005916607871762447,0.008311038754610147,0.004798380462219581
pump_off,Pump off,5.333333333333329,3,0.13893134831104834,0.016579008043205144,0.00957189475664146,0.007320477316911597,0.009823127126783683,0.005671385090932475
pump_off,Pump off,5.499999999999995,3,0.13972495402864327,0.017068819613910238,0.00985468759884024,0.007793829405600049,0.011096824631629622,0.006406754688221432
pump_off,Pump off,5.666666666666662,3,0.13989815868268454,0.016750407634402217,0.009670852356758082,0.007769909671577521,0.011528482971840795,0.006655972747140301
pump_off,Pump off,5.833333333333329,3,0.13998766119702427,0.016228242898486272,0.009369380405915683,0.0074315397707748,0.010699029275609428,0.00617708743234079
pump_off,Pump off,5.999999999999995,3,0.13961654476867608,0.015159740209329139,0.008752480090700973,0.006178647906227093,0.008319287406504056,0.0048031428236109805
pump_off,Pump off,6.166666666666661,3,0.14008263349473463,0.014879648860710264,0.00859076927517818,0.005174350700277684,0.007611346566759031,0.0043944129892138604
pump_off,Pump off,6.333333333333328,3,0.14144017216501598,0.015684008062358864,0.009055166276775151,0.005327538476721825,0.008932949921724291,0.005157441041964967
pump_off,Pump off,6.499999999999995,3,0.14250441755257545,0.015931672909853572,0.009198155643145028,0.006083670746325571,0.009319094659876435,0.005380381810483264
pump_off,Pump off,6.666666666666661,3,0.14322075655559172,0.01576875239902919,0.00910409344236406,0.006564415078588244,0.009273353932208964,0.005353973389051521
pump_off,Pump off,6.833333333333327,3,0.14416955921694952,0.01479766977531098,0.008543438628154983,0.006402246416517425,0.008481016348852587,0.004896517072011658
pump_off,Pump off,6.999999999999994,3,0.14448583256443778,0.013281087550145204,0.007667839472207321,0.0054828087838326356,0.00645578707045306,0.00372725040295698
pump_off,Pump off,7.166666666666661,3,0.14399922461878864,0.012982161084175594,0.007495254196611864,0.004953092932719939,0.006524697025717211,0.0037670355841785824
pump_off,Pump off,7.333333333333327,3,0.14480473262389656,0.014355970127786756,0.00828842321775591,0.005981252400576671,0.009356958973964009,0.005402242782414406
pump_off,Pump off,7.499999999999993,3,0.14701625829898876,0.01516129476738413,0.008753377615212493,0.007185615901207663,0.01084287822219333,0.00626013866037365
pump_off,Pump off,7.66666666666666,3,0.1489086862321094,0.015585501770819105,0.0089982936428378,0.007668437588913304,0.011097376937931827,0.006407073562413685
pump_off,Pump off,7.833333333333327,3,0.14940609680272765,0.01655517064105563,0.009558132226093658,0.007679401984924291,0.010997426052186413,0.006349366891622829
pump_off,Pump off,7.999999999999993,3,0.1490021190553118,0.01650491762977718,0.009529118636504455,0.007261634561997104,0.01016647568137801,0.005869617471353379
pump_off,Pump off,8.166666666666659,3,0.14930035416278623,0.01555678998100673,0.00898171688326071,0.006948960347721303,0.010501060388130899,0.006062790041863891
pump_off,Pump off,8.333333333333325,3,0.15080127675657717,0.016388331702231567,0.009461807719852274,0.007398990238716809,0.012188902591266964,0.007037266192194109
pump_off,Pump off,8.499999999999993,3,0.15230060903180578,0.017153901582004496,0.009903809696022644,0.008019332835230509,0.012496528754638723,0.007214874240426566
pump_off,Pump off,8.666666666666659,3,0.15274354471874158,0.016537608852465687,0.009547992922723804,0.007917675030569822,0.011588753638430333,0.0066907700327200085
pump_off,Pump off,8.833333333333325,3,0.15261427120152435,0.015465011509698059,0.008928728558144836,0.007487666182470705,0.010743095525789727,0.006202529093744563
pump_off,Pump off,8.999999999999993,3,0.15232823529110215,0.014239296963262805,0.008221061934810802,0.0069524974206438125,0.009717870660383095,0.005610615241722147
pump_off,Pump off,9.166666666666659,3,0.1520710148020901,0.014221035210054375,0.00821051850668004,0.006739132837529278,0.009859912107377907,0.005692622909380685
pump_off,Pump off,9.333333333333325,3,0.1528545736408157,0.015589792709272915,0.009000771017309183,0.007364478868558882,0.011455294845521687,0.006613717562708479
pump_off,Pump off,9.499999999999991,3,0.1551557318062893,0.015444715912772007,0.008917010889796215,0.008179822375934715,0.011874301601159471,0.006855631225868225
pump_off,Pump off,9.666666666666657,3,0.15681850773047096,0.014544743008930296,0.008397411291499835,0.008383079141671145,0.011289133064015813,0.006517784013427035
pump_off,Pump off,9.833333333333325,3,0.15657612877384317,0.015935137650332186,0.009200156011993029,0.008389952615682556,0.011643944095038166,0.0067226342576992395
pump_off,Pump off,9.999999999999991,3,0.15690437431962914,0.01813984012402731,0.010473041578663942,0.008897785543909659,0.012864758001761145,0.0074274714953761894
pump_off,Pump off,10.166666666666657,3,0.1585740378913132,0.01826405581120037,0.010544757539090881,0.009340275172062278,0.013571650011000433,0.007835595787198488
pump_off,Pump off,10.333333333333325,3,0.159760986434814,0.017753295417084387,0.010249869888056621,0.009447799068489063,0.013702222267914253,0.00791098171487638
pump_off,Pump off,10.499999999999991,3,0.16058887326290444,0.01764186403734835,0.01018553495096985,0.009426536290568948,0.013248865352851323,0.007649235977925818
pump_off,Pump off,10.666666666666657,3,0.16093633973599294,0.01705415537253926,0.009846221195137245,0.008977112702757124,0.012084256335854963,0.006976848648462305
pump_off,Pump off,10.833333333333323,3,0.16062646411930212,0.01568328806183823,0.009054750584280746,0.00815332700038067,0.010427756961356708,0.006020468288683289
pump_off,Pump off,10.99999999999999,3,0.16007658164725572,0.014109981685002012,0.008146401724096601,0.006873092330791756,0.008023636509099739,0.004632448698408444
pump_off,Pump off,11.166666666666657,3,0.16094352652939556,0.013753717057869274,0.007940712245718774,0.006900806442998345,0.007787330147518378,0.004496017156938224
pump_off,Pump off,11.333333333333323,3,0.1632209146645149,0.01489746499485929,0.008601055425025038,0.00879211023858934,0.010646419334571826,0.00614671306872068
pump_off,Pump off,11.49999999999999,3,0.16395708967682834,0.015334122997082372,0.008853160040152339,0.009429595793188415,0.012245933968420766,0.007070193273146111
pump_off,Pump off,11.666666666666657,3,0.16382088458575694,0.014787263597460331,0.008537430618571677,0.008814629424272089,0.011741265170288302,0.0067788226066927285
pump_off,Pump off,11.833333333333323,3,0.16473076676545065,0.015275375006414956,0.008819241871926157,0.00932320980602108,0.011620737415986869,0.006709235875301975
pump_off,Pump off,11.99999999999999,3,0.16598768461583505,0.016243343816982756,0.009378098925274638,0.010503109774610888,0.012672555910866596,0.007316503566459413
pump_off,Pump off,12.166666666666655,3,0.16668093214495946,0.0155586120057878,0.00898276882975853,0.010183595386636528,0.013021811947380193,0.00751814663315664
pump_off,Pump off,12.333333333333321,3,0.16652921064158774,0.01390332238893992,0.008027086923884614,0.008852255147314575,0.0116618876183175,0.006732993955694773
pump_off,Pump off,12.49999999999999,3,0.1665589798698052,0.013814808731785184,0.007975983540099369,0.008748901622780289,0.010963180116860783,0.006329594991643926
pump_off,Pump off,12.666666666666655,3,0.16760919770426233,0.014879251950863941,0.00859054011917156,0.009538652549398065,0.011787305795658698,0.006805404174143986
pump_off,Pump off,12.833333333333321,3,0.16865687248813355,0.015722583550772117,0.009077437845394665,0.009996935171894204,0.012847978729179296,0.007417783977834253
pump_off,Pump off,12.99999999999999,3,0.16959054891422576,0.016466323314618052,0.009506836198258144,0.01053918225488093,0.01407139963137636,0.008124126365049942
pump_off,Pump off,13.166666666666655,3,0.17052894736019483,0.01685664308621832,0.009732187423461592,0.011144914072963391,0.014689431091749623,0.008480946995064104
pump_off,Pump off,13.333333333333321,3,0.17123855495042584,0.01695945776914855,0.009791547508328006,0.011390509218702967,0.014695592023451665,0.008484504010640737
pump_off,Pump off,13.499999999999988,3,0.17231348268012367,0.016751204587043232,0.009671312477579904,0.011738210443113585,0.014484906567433783,0.008362864705894472
pump_off,Pump off,13.666666666666654,3,0.17297444089530456,0.016120209467574635,0.00930700727549737,0.01194987938679432,0.014085217351919355,0.008132104029725027
pump_off,Pump off,13.833333333333321,3,0.17313424281775644,0.01644911546942802,0.009496901244205505,0.012269396733577348,0.014811897295007603,0.00855165289048173
pump_off,Pump off,13.999999999999988,3,0.1742319198355308,0.017995081833073367,0.010389465340414253,0.013383487207671031,0.016885615438693966,0.009748914618962462
pump_off,Pump off,14.166666666666654,3,0.17573126943580886,0.018015070536812852,0.010401005823898997,0.01406759380685999,0.017022026095040506,0.009827671348124472
pump_off,Pump off,14.333333333333321,3,0.17617352516945642,0.016713409158278954,0.009649491276608711,0.013306868964272247,0.014822831968736518,0.00855796602730262
pump_off,Pump off,14.499999999999988,3,0.1760776119984715,0.016383224427505644,0.009458859033414436,0.012369883561002147,0.014097988989744691,0.008139477738261479
pump_off,Pump off,14.666666666666654,3,0.17659005445968345,0.016815127068122937,0.00970821813923854,0.012528239823950793,0.015235241719915497,0.008796070908162229
pump_off,Pump off,14.83333333333332,3,0.17740509966502474,0.016792948401022054,0.009695413279817579,0.013061451012082828,0.015031498884258296,0.008678439927150087
pump_off,Pump off,14.999999999999986,3,0.177493321486091,0.016050194531421383,0.009266584133261995,0.012747186998726776,0.013497816546112843,0.007792968016370435
pump_off,Pump off,15.166666666666654,3,0.17810933600667067,0.015527383376347622,0.008964738972144821,0.013158370149091242,0.013131155949514143,0.007581276422222946
pump_off,Pump off,15.33333333333332,3,0.1799922109341671,0.0164602743794244,0.009503343843895777,0.014791366697411788,0.014769105239692172,0.008526946885826189
pump_off,Pump off,15.499999999999986,3,0.18061231468878391,0.016688191963405916,0.009634932122360555,0.014900446682259252,0.015795915454122594,0.00911977603953425
pump_off,Pump off,15.666666666666654,3,0.18000775024106277,0.015394037622812653,0.008887751765446112,0.013777798553946605,0.014818053461947242,0.008555207155121506
pump_off,Pump off,15.83333333333332,3,0.18011991675977024,0.015511638634623754,0.008955648741272224,0.01373774633485291,0.013817893238494708,0.00797776438087843
pump_off,Pump off,15.999999999999986,3,0.18063560870447248,0.01620771981706892,0.009357531399334772,0.01419468397224046,0.013645653144067349,0.007878321515995547
pump_off,Pump off,16.166666666666654,3,0.18122717871118335,0.015753083121482176,0.009095046780754285,0.013917346824191885,0.013977193663014165,0.00806973652385676
pump_off,Pump off,16.333333333333318,3,0.1820231732232738,0.015536126099317413,0.00896978658560488,0.013882278890220118,0.0147276065071804,0.008502987581439489
pump_off,Pump off,16.499999999999986,3,0.18267508568534008,0.014918136122138045,0.00861298990592388,0.014336234762555642,0.014956994796663637,0.008635424972121584
pump_off,Pump off,16.66666666666665,3,0.18307423938010714,0.014036651816239209,0.008104064704626757,0.014499892448932615,0.014734916306335095,0.008507207895949173
pump_off,Pump off,16.833333333333318,3,0.18401857876075026,0.014545028100184883,0.008397575889012413,0.014834912934803617,0.015035458809600223,0.00868072619111222
pump_off,Pump off,16.999999999999986,3,0.18542995711097357,0.015586562532582768,0.008998906073927596,0.015622497999587301,0.016052553586001037,0.009267946134058591
pump_off,Pump off,17.16666666666665,3,0.1855534415586878,0.015616804149513521,0.009016366079603296,0.015412080412264289,0.016736853292109454,0.009663026753586669
pump_off,Pump off,17.333333333333318,3,0.18533447354508836,0.015369278231096658,0.008873456923973911,0.014806459443444884,0.016913997388463324,0.009765300945301928
pump_off,Pump off,17.499999999999986,3,0.1866066521610692,0.015939470050381307,0.009202657324327627,0.015703629205330912,0.017195662761327186,0.009927920524146275
pump_off,Pump off,17.66666666666665,3,0.18810402952579716,0.01685442044866979,0.009730904183074637,0.01707656610702085,0.018310740399241104,0.010571710898563208
pump_off,Pump off,17.833333333333318,3,0.18868161243502338,0.0168624082249784,0.009735515927876639,0.017553123800899004,0.018746964948152964,0.010823565259304594
pump_off,Pump off,17.999999999999986,3,0.1888596934215783,0.01638032493342632,0.009457185009727226,0.01733409980450037,0.018035278678839098,0.010412673000137672
pump_off,Pump off,18.16666666666665,3,0.18934792503642725,0.0158798763222757,0.00916825086936384,0.01740395674121024,0.017238607091297577,0.009952714444614848
pump_off,Pump off,18.333333333333318,3,0.18986798009908679,0.01542887641358869,0.0089078659506789,0.0174612860955134,0.01645224570719298,0.009498708487821732
pump_off,Pump off,18.499999999999982,3,0.19042752678384378,0.015689354573888835,0.009058253086646206,0.017214215300317234,0.016550235577434666,0.009555282965783627
pump_off,Pump off,18.66666666666665,3,0.1911826147044802,0.01619639121666573,0.009350990828842451,0.01735523554372496,0.017268851741861976,0.00997017620175975
pump_off,Pump off,18.833333333333318,3,0.19152235339420096,0.016616278919569405,0.0095934131071433,0.01770779453230286,0.017791737702316176,0.010272064551783458
pump_off,Pump off,18.999999999999982,3,0.19191347399860972,0.017111744324390357,0.009879470191990824,0.018119866017963244,0.018411132289157167,0.010629672183230701
pump_off,Pump off,19.16666666666665,3,0.1930523031697887,0.016894309521300437,0.009753934149895666,0.018748175296969576,0.01842281761091996,0.010636418706896019
pump_off,Pump off,19.333333333333314,3,0.19400017409713977,0.016463238170952164,0.009505054989732154,0.01919027788203909,0.018147674985745134,0.01047756503818579
pump_off,Pump off,19.499999999999982,3,0.1945904012117988,0.016092565186304315,0.009291046842264398,0.019441369132041027,0.018121591221989586,0.010462505570160048
pump_off,Pump off,19.66666666666665,3,0.19537578689890853,0.01600037378602189,0.00923782011249437,0.01973824077188494,0.01817987843612166,0.010496157708929513
pump_off,Pump off,19.833333333333314,3,0.19639166495722096,0.016397242094317727,0.009466952137121802,0.020163753411526132,0.01864814694525192,0.010766512658728893
pump_off,Pump off,19.999999999999982,3,0.1972240279741675,0.016598102866754873,0.009582919158158025,0.02053049757930592,0.01912656836199601,0.011042729392472176
pump_off,Pump off,20.16666666666665,3,0.19699553701717773,0.01712879264033522,0.00988931304179082,0.02077770411828206,0.01889992690500916,0.01091187788627129
pump_off,Pump off,20.333333333333314,3,0.19649283475093393,0.01736646580065757,0.010026533704882077,0.020845853263807935,0.018409309666368973,0.010628619891473307
pump_off,Pump off,20.499999999999982,3,0.19679944077817302,0.016741239832917167,0.009665559324102813,0.020345979078165443,0.01831047109992171,0.010571555418528663
pump_off,Pump off,20.66666666666665,3,0.1973173304745275,0.016356440670625656,0.009443395424169866,0.01992252357845248,0.01832377846633847,0.010579238430111585
pump_off,Pump off,20.833333333333314,3,0.19806683427746805,0.015894520303189632,0.009176705575686507,0.02035105909990157,0.01808759791321573,0.010442879524188814
pump_off,Pump off,20.999999999999982,3,0.19903903450033397,0.01570284011384136,0.009066038966767963,0.0210650468897246,0.018300454304942235,0.010565772219250846
pump_off,Pump off,21.166666666666647,3,0.20000400484467062,0.016272038202631928,0.009394665636553418,0.021810793819068697,0.01911704821353299,0.011037232932194328
pump_off,Pump off,21.333333333333314,3,0.20118484740021061,0.017107662929847386,0.00987711379775277,0.02291595607654863,0.020512062605152207,0.011842644866719083
pump_off,Pump off,21.499999999999982,3,0.2013771192329031,0.01752119703738772,0.010115867826060275,0.02273712953696615,0.021461873514606235,0.012391018450971611
pump_off,Pump off,21.666666666666647,3,0.20110958132040377,0.017388058667125745,0.010039000352150055,0.021776043261451727,0.021176423724200533,0.012226213937640756
pump_off,Pump off,21.833333333333314,3,0.20176528511057604,0.017158763245958476,0.009906616579015183,0.021850909451216528,0.02062291375541083,0.01190664480816088
pump_off,Pump off,21.99999999999998,3,0.20209690459235574,0.01668155615238526,0.009631100935081488,0.021965758619491405,0.020187099016696297,0.011655027051447237
pump_off,Pump off,22.166666666666647,3,0.20289799852395074,0.016386554784041787,0.009460781815657076,0.022931435667582392,0.02033742304778622,0.011741816671262674
pump_off,Pump off,22.333333333333314,3,0.20453725602814996,0.017007303818277676,0.009819171437672367,0.024507832143292996,0.021472434424849245,0.012397115795343298
pump_off,Pump off,22.49999999999998,3,0.20563637385041675,0.016528450853281574,0.009542705549429617,0.025472631437643486,0.02067541679129232,0.011936957450060329
pump_off,Pump off,22.666666666666647,3,0.2058868448242687,0.015124019535539284,0.008731856750072764,0.02534740790764267,0.018312855475594022,0.01057293203846492
pump_off,Pump off,22.833333333333314,3,0.2057394672029558,0.014653489988573376,0.008460196389470325,0.024153498629977926,0.017543847695394424,0.010128945189557767
pump_off,Pump off,22.99999999999998,3,0.20615114910729226,0.014794219179480289,0.00854144642572327,0.02381315540518991,0.018086652123799365,0.01044233347241468
pump_off,Pump off,23.166666666666647,3,0.20658387533500042,0.015483272360507094,0.008939271465275064,0.0244572510751825,0.01839482552207589,0.010620257466866713
pump_off,Pump off,23.333333333333314,3,0.20678885214997078,0.015931725307660793,0.009198185895033134,0.02493801721653945,0.01847002252748636,0.010663672478182703
pump_off,Pump off,23.49999999999998,3,0.2077393165769491,0.015743133730843108,0.009089302497390546,0.025466508269428534,0.01888332810932233,0.010902294567113275
pump_off,Pump off,23.666666666666647,3,0.2089167704567166,0.015808200661938266,0.00912686890757368,0.026241935093148844,0.019666182636453863,0.011354275839088983
pump_off,Pump off,23.83333333333331,3,0.20966356566596037,0.016240125375591115,0.009376240757270803,0.02688994707465824,0.02025572936239681,0.011694650800012005
pump_off,Pump off,23.99999999999998,3,0.21047929090769665,0.016760275152655518,0.00967654937107786,0.027556458180587644,0.020887897985940214,0.012059633524988025
pump_off,Pump off,24.166666666666647,3,0.21035223385394108,0.016760614043975514,0.009676745030072686,0.0268584629361897,0.02100037060788392,0.012124569623543687
pump_off,Pump off,24.33333333333331,3,0.20957559615451424,0.016028131398822323,0.009253845977716762,0.025228190412727166,0.01970235285714789,0.011375158725743328
pump_off,Pump off,24.49999999999998,3,0.21059537523077765,0.015072872425637087,0.00870232695240246,0.026301066358836667,0.01823223148721278,0.010526383757069869
pump_off,Pump off,24.666666666666643,3,0.2124420029878682,0.015074878319481871,0.008703485055753713,0.028526874494561327,0.018530423471159307,0.010698544979271586
pump_off,Pump off,24.83333333333331,3,0.21329097153263962,0.01577132200175862,0.009105577003191607,0.029276647364704502,0.01979803795065583,0.011430402540237571
pump_off,Pump off,24.99999999999998,3,0.21353588782477084,0.01579109842232375,0.009116994924928491,0.02950145273643684,0.02031971086711195,0.011731590538982449
pump_on,Pump on,0.0,3,0.12466512452308583,0.04679457575700265,0.02701686090991982,0.01998340628682235,0.024449997518293812,0.014116212648872615
pump_on,Pump on,0.16666666666666652,3,0.1231212911132394,0.04427341504146058,0.025561268092131294,0.019045706429434647,0.024674064911166648,0.014245578018464364
pump_on,Pump on,0.33333333333333304,3,0.12771439223149092,0.0428659139496841,0.024748646957909452,0.02476219249696356,0.023906674134426924,0.013802524746940048
pump_on,Pump on,0.49999999999999956,3,0.12582860288994807,0.046697054904343636,0.026960557219385534,0.01689321716709643,0.023768884819776053,0.013722972049034915
pump_on,Pump on,0.6666666666666661,3,0.1273514964765624,0.046830910036870836,0.027037838516182525,0.018942287832043356,0.02853696417166074,0.016475823946363034
pump_on,Pump on,0.8333333333333326,3,0.12568251918935622,0.04241881364895144,0.02449051347892669,0.01682028808265269,0.019973608494309732,0.01153176824087792
pump_on,Pump on,0.9999999999999991,3,0.1272155194734558,0.04131184434855645,0.023851404455358986,0.020278277930918052,0.022084980690132254,0.012750769546495545
pump_on,Pump on,1.1666666666666656,3,0.12854583190094554,0.04200082657195977,0.02424918852750776,0.01687876061623593,0.019551877308288862,0.011288281627103111
pump_on,Pump on,1.3333333333333321,3,0.12923328346939406,0.044790847424314335,0.02586000781765934,0.01778280594041679,0.022357140054616705,0.012907900828843119
pump_on,Pump on,1.4999999999999987,3,0.12851554601539927,0.040408947747817794,0.023330116859872126,0.014664025978761758,0.01749928917114897,0.010103219313589961
pump_on,Pump on,1.6666666666666652,3,0.13038675384507867,0.03817302151859504,0.022039204249542227,0.019787624300106624,0.01828130290907912,0.010554715155693919
pump_on,Pump on,1.8333333333333317,3,0.1317077439703959,0.04619164239120039,0.026668757168870474,0.018901688544833452,0.026950908143347135,0.015560114071466347
pump_on,Pump on,1.9999999999999982,3,0.12716278619172847,0.0429806639659727,0.02481489791070319,0.01578593177415338,0.020440567682396143,0.011801367253820179
pump_on,Pump on,2.1666666666666647,3,0.12743680210039973,0.041091935926244064,0.023724440268539867,0.014633244635048908,0.019373924413609248,0.011185540475456763
pump_on,Pump on,2.3333333333333313,3,0.12768788988615423,0.03926229952412902,0.022668099199259606,0.013497740715135653,0.018331788153707604,0.010583862825270279
pump_on,Pump on,2.499999999999998,3,0.1321438931961191,0.04335254503214027,0.02502960354436156,0.016851981152591653,0.02420898830886314,0.013977065916930638
pump_on,Pump on,2.6666666666666643,3,0.13645719347864285,0.0473094362471044,0.027314115752475165,0.02009535124234235,0.029905512658612948,0.01726595578370395
pump_on,Pump on,2.833333333333331,3,0.13579808300676743,0.0434554279771508,0.025089003040358413,0.01919262667053005,0.02641766702446236,0.015252247167935246
pump_on,Pump on,2.9999999999999973,3,0.13510201933830296,0.03964614972199018,0.022889715214323238,0.01825863634945732,0.02301095397896043,0.013285380474062896
pump_on,Pump on,3.166666666666664,3,0.13385114646567087,0.04006632973366348,0.02313230625717092,0.01670327142595682,0.023334074964193926,0.01347193446186827
pump_on,Pump on,3.3333333333333304,3,0.13256466738899508,0.04069195948469203,0.02349351376234029,0.015128278564623732,0.023816282074077537,0.013750336866564725
pump_on,Pump on,3.499999999999997,3,0.13361888026696525,0.03883043837144306,0.022418764046503826,0.01461705791860377,0.021245748443077455,0.012266238582745842
pump_on,Pump on,3.6666666666666634,3,0.13465032002982502,0.03701359203000042,0.02136980732219573,0.014118162080170303,0.018807806014377756,0.01085869186526726
pump_on,Pump on,3.83333333333333,3,0.1341392625126926,0.03626716661447535,0.02093885840761235,0.01363155570891855,0.018740256082300736,0.010819691893798852
pump_on,Pump on,3.9999999999999964,3,0.1336243534593276,0.035520953940274096,0.02050803231928955,0.01314665328763282,0.018679494433200435,0.010784611139334387
pump_on,Pump on,4.1666666666666625,3,0.13270844851439226,0.034793732180783465,0.02008817064068708,0.011785334188710922,0.01656471425331411,0.009563642233200133
pump_on,Pump on,4.3333333333333295,3,0.13179743439341238,0.03406870993944371,0.019669578854481107,0.010430406613294682,0.014456270741374965,0.008346331804010947
pump_on,Pump on,4.4999999999999964,3,0.13378925326839985,0.03544149888287606,0.020462158920512313,0.01050779421862484,0.01561313388628545,0.009014247052140573
pump_on,Pump on,4.6666666666666625,3,0.13572035111377898,0.036815029141793895,0.021255166985238622,0.010570276790346668,0.01676877307877708,0.009681455651011696
pump_on,Pump on,4.833333333333329,3,0.1387850444671418,0.03811601990253059,0.02200629435116317,0.013123322990332845,0.01950946368836688,0.011263794112223847
pump_on,Pump on,4.999999999999996,3,0.141774989374946,0.03947778819342168,0.02279251164048304,0.015612991379146535,0.022209893462729415,0.012822887969379738
pump_on,Pump on,5.1666666666666625,3,0.14073042621540888,0.03746562792669265,0.021630790368834363,0.015314297602354816,0.02038734174955335,0.011770637247165523
pump_on,Pump on,5.333333333333329,3,0.1396702807954483,0.035428584987913125,0.020454703079779177,0.014997410650264257,0.01855938921849609,0.010715268361293755
pump_on,Pump on,5.499999999999995,3,0.13929992016453485,0.033558906899603315,0.019375243932195564,0.01369939564129793,0.0163260538157056,0.009425851565301947
