tracer_name,tracer_label,sample_id,run_display,selection_mode,roi_folder,roi_prefix,dx_mm,metric_key,metric_label,time_min,center_value,fixed_std,fixed_ci_low,fixed_ci_high,combined_std,combined_ci_low,combined_ci_high
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),0.0,6.078501704007343,0.0961749936995235,5.889998716356277,6.26700469165841,2.3405542349321484,1.491015403540333,10.665988004474354
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),0.1666666666666666,6.1465859834965295,0.0975253055879049,5.955436384544236,6.337735582448823,2.337324341079704,1.5654302749803095,10.72774169201275
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),0.3333333333333333,6.301817047692922,0.0893876638934423,6.126617226461775,6.4770168689240695,2.371600777025101,1.653479524723724,10.950154570662122
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),0.5,6.430079906165862,0.0570687109953218,6.31822523261503,6.541934579716693,2.390672299055224,1.7443622000176235,11.1157976123141
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),0.6666666666666666,6.65302396458383,0.0834415227785776,6.489478579937818,6.816569349229842,2.40407967598346,1.941027799656248,11.36502012951141
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),0.8333333333333334,6.812324708654431,0.0984141800312058,6.619432915793267,7.005216501515594,2.4334837993732656,2.04269646188283,11.581952955426033
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),1.0,6.809956389506571,0.0859556817593893,6.641483253258167,6.978429525754974,2.4519334249562807,2.0041668765922607,11.61574590242088
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),1.1666666666666667,6.886708457039244,0.1033071829722531,6.684226378413628,7.08919053566486,2.477965636820586,2.0298958088708963,11.743521105207591
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),1.3333333333333333,7.214883537957586,0.0923585159315842,7.033860846731681,7.395906229183492,2.4860996010836858,2.342128319833562,12.08763875608161
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),1.5,7.3192318094818045,0.0769909789055544,7.168329490826918,7.470134128136691,2.516989056736038,2.38593325827917,12.25253036068444
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),1.6666666666666667,7.497318959408249,0.1351422546752582,7.2324401402447425,7.762197778571755,2.5368297647553257,2.5251326204878106,12.469505298328688
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),1.8333333333333333,7.421552667105625,0.1057424003696385,7.214297562381134,7.628807771830116,2.537931581762538,2.4472067668510507,12.3958985673602
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),2.0,7.593398589254166,0.1034946568756692,7.390549061777854,7.796248116730478,2.5603626074563866,2.575087878639648,12.611709299868684
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),2.433333333333333,7.6694685282370845,0.0589226043784048,7.553980223655411,7.784956832818758,2.578365766764278,2.6158716253791,12.723065431095067
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),2.7666666666666666,8.05948424292456,0.0839426189025413,7.894956709875579,8.22401177597354,2.591354775516732,2.980428882911765,13.138539602937357
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),3.1,8.085414943296179,0.084747193465057,7.919310444104667,8.251519442487691,2.5950213432312004,2.999173110563026,13.171656776029332
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),3.433333333333333,8.329437880509952,0.1053670129276961,8.122918535171667,8.535957225848236,2.597160983465124,3.239002352918309,13.419873408101594
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),3.7666666666666666,8.55922330584791,0.1196333868015041,8.324741867716961,8.793704743978859,2.641953303114327,3.3809948317438288,13.737451779951993
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),4.1,8.663560298091749,0.0888972506279029,8.489321686861059,8.837798909322439,2.662454285940324,3.4451498976487143,13.881970698534785
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),4.433333333333334,8.636696842874874,0.1013661695760295,8.438019150505857,8.835374535243892,2.6447092601433027,3.453066692994001,13.820326992755747
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),4.766666666666667,8.974676511359363,0.0703955613165495,8.836701211178925,9.1126518115398,2.6692988770697195,3.7428507123027126,14.206502310416012
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),5.1,9.02040588559463,0.0556438356465214,8.911343967727449,9.129467803461813,2.675993603370787,3.775458422987888,14.265353348201373
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),5.433333333333334,9.303771530327044,0.0882178940675642,9.130864457954615,9.47667860269947,2.6730598415036355,4.064574240979918,14.542968819674169
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),5.766666666666667,9.318159064523092,0.0991746926164353,9.123776666994878,9.512541462051306,2.6840628437412235,4.057395890790295,14.57892223825589
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),6.1,9.49019488424324,0.0880632916681564,9.317590832573654,9.662798935912829,2.7164462263875326,4.165960280523677,14.814429487962803
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),6.433333333333334,9.654051634951424,0.0639009181144338,9.528805835447134,9.779297434455714,2.717396711401255,4.327954080604964,14.980149189297885
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),6.766666666666667,9.809010073450008,0.1195391339877199,9.574713370834075,10.043306776065938,2.724349853134859,4.469284361305684,15.148735785594331
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),7.1,9.813714348721966,0.0896714776330497,9.637958252561187,9.989470444882745,2.745628664435656,4.432282166428081,15.195146531015853
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),7.433333333333334,9.997643838767289,0.1058172042451754,9.790242118446743,10.205045559087832,2.710149215535405,4.685751376317895,15.30953630121668
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),7.766666666666667,10.240207452147285,0.0791633375555943,10.08504731053832,10.39536759375625,2.7405423297865137,4.868744485765718,15.611670418528853
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),8.1,10.241893650963902,0.086856601667107,10.071654711696372,10.412132590231431,2.76809633026076,4.816424843652813,15.667362458274992
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),8.433333333333334,10.537228817980717,0.0920383220651893,10.356833706732944,10.717623929228486,2.7535308603792163,5.140308331637451,15.93414930432398
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),8.766666666666667,10.565392052526017,0.0607264076249931,10.446368293581028,10.684415811471002,2.774815303878352,5.126754056924446,16.004030048127582
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),9.1,10.55298197255824,0.0759905945022258,10.404040407333875,10.7019235377826,2.7639911970731887,5.13555922629479,15.970404718821689
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),9.433333333333334,10.817001537098522,0.0884767407652953,10.643587125198543,10.9904159489985,2.784922883850508,5.358552684751526,16.275450389445517
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),9.766666666666667,10.796637536946967,0.0633160605981574,10.67253805817458,10.920737015719356,2.7724037335022147,5.362726219282627,16.230548854611307
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),10.1,11.094686119637467,0.1085789079452062,10.881871460064865,11.307500779210072,2.800756653101366,5.605203079558792,16.584169159716147
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),10.433333333333334,11.164741994932903,0.1050621672744862,10.95882014707491,11.370663842790895,2.7807231064776943,5.714524706236623,16.614959283629183
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),10.766666666666667,11.118020959645074,0.1018721916782216,10.91835146395576,11.317690455334388,2.784026781354548,5.661328468190161,16.57471345109999
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),11.1,11.194583147693404,0.1345433346045349,10.930878211868515,11.458288083518292,2.8158582059213493,5.67550106408756,16.71366523129925
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),11.433333333333334,11.52112922347995,0.1105563666613085,11.304438744823784,11.737819702136116,2.802444179840089,6.028338630993375,17.013919815966524
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),11.766666666666667,11.472130197617744,0.1202684416046259,11.236404052072675,11.70785634316281,2.800290482450526,5.983560852014711,16.960699543220773
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),12.1,11.646837303970466,0.0675387007582219,11.514461450484353,11.77921315745658,2.803294280227194,6.152380514725166,17.141294093215766
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),12.433333333333334,11.553228032851472,0.1176199006869775,11.322693027504997,11.783763038197948,2.800184148144308,6.064867102488628,17.041588963214316
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),12.766666666666667,11.839922381984342,0.0912117301950665,11.661147390802013,12.018697373166672,2.823547630651685,6.30576902590704,17.374075738061645
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),13.1,12.025577715826792,0.0843618541144559,11.86022848176246,12.190926949891123,2.8325817291874964,6.473717526619299,17.577437905034284
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),13.433333333333334,12.232462939936994,0.0950206439468135,12.04622247780124,12.41870340207275,2.8231210319320845,6.699145717350109,17.76578016252388
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),13.766666666666667,12.046954426582229,0.0745932181289623,11.90075171904946,12.193157134114992,2.816542164201264,6.526531784747751,17.567377068416704
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),14.1,12.368845908875354,0.102511414447914,12.167923536557442,12.569768281193266,2.8165966671906566,6.848316441181667,17.889375376569042
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),14.433333333333334,12.353615976178377,0.0772891899859791,12.202129163805855,12.505102788550897,2.828374436481812,6.810002080674025,17.89722987168273
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),14.766666666666667,12.452017395283308,0.0917011865771901,12.272283069592016,12.6317517209746,2.81154668715708,6.941385888455431,17.962648902111184
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),15.1,12.481508304659082,0.0717347788701434,12.3409081380736,12.622108471244562,2.835483947118474,6.923959768306873,18.03905684101129
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),15.433333333333334,12.747776210830922,0.0830075505371893,12.585081411778033,12.910471009883814,2.848179366538874,7.1653446524147295,18.33020776924712
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),15.766666666666667,12.68221296024732,0.0790883650865694,12.527199764677643,12.837226155816998,2.8309826407641814,7.133486984349526,18.230938936145115
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),16.1,12.706957228797656,0.0846051809102081,12.541131074213649,12.872783383381666,2.835962965514553,7.148469816389134,18.26544464120618
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),16.433333333333334,12.840791257811787,0.0732420545841747,12.697236830826805,12.98434568479677,2.8535792491501235,7.2477759294775455,18.43380658614603
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),16.766666666666666,12.8890003002472,0.1187112101913557,12.656326328272144,13.121674272222258,2.856431823453468,7.290393926278405,18.487606674216
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),17.1,13.086790655178634,0.0650954198942729,12.95920363218586,13.214377678171408,2.842385123381429,7.515715813351033,18.657865497006235
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),17.433333333333334,13.104129694271506,0.0702162568247351,12.966505830895024,13.241753557647987,2.832946371872856,7.551554805400709,18.656704583142304
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),17.766666666666666,13.280319640118824,0.093252196145183,13.097545335674264,13.463093944563385,2.8394385064256817,7.715020167524488,18.84561911271316
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),18.1,13.338297089550927,0.1106053686573949,13.121510566982431,13.555083612119422,2.833455515023565,7.78472428010474,18.891869898997115
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),18.433333333333334,13.317436005767677,0.133794660709335,13.05519847077738,13.579673540757971,2.846630161398501,7.738040889426614,18.896831122108736
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),18.766666666666666,13.571314957434018,0.1149120162436658,13.346087405596432,13.796542509271603,2.853604897363077,7.978249358602386,19.164380556265648
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),19.1,13.676859942052449,0.0824325264220732,13.515292190265184,13.838427693839712,2.869552895151236,8.052536267556025,19.301183616548872
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),19.433333333333334,13.73176693593898,0.0746849099181227,13.58538451249946,13.8781493593785,2.850900807150724,8.144001353923562,19.3195325179544
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),19.766666666666666,13.87797482538293,0.0642924689768807,13.751961586188244,14.003988064577616,2.8561591363774355,8.279902918083156,19.476046732682704
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),20.1,14.094447823263138,0.0650424230697401,13.966964674046448,14.221930972479829,2.865697937127355,8.477679866493522,19.711215780032752
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),20.433333333333334,14.068975192108,0.1254576596070171,13.823078179278246,14.314872204937757,2.8710462866007904,8.441724470370453,19.69622591384555
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),20.766666666666666,14.14754271228411,0.1414697024637493,13.870262095455162,14.42482332911306,2.892064458748746,8.479096373136567,19.815989051431654
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),21.1,14.301968622887344,0.0746520670140992,14.15565057153971,14.448286674234978,2.8933408959053155,8.631020466912926,19.97291677886176
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),21.433333333333334,14.351366806099987,0.0996235365259938,14.15610467450904,14.546628937690937,2.870775387672308,8.724647046262264,19.97808656593771
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),21.766666666666666,14.614432581074055,0.0873356781240054,14.443254651951008,14.785610510197108,2.883721137428426,8.962339151714342,20.26652601043377
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),22.1,14.446821834434544,0.0866815784758196,14.276925940621936,14.61671772824715,2.896402334332916,8.769873259142027,20.123770409727054
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),22.433333333333334,14.708352431132084,0.0719752328962552,14.56728097465542,14.849423887608744,2.871793274606696,9.07963761290296,20.337067249361205
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),22.766666666666666,14.744294829579474,0.1172768252150939,14.51443225215789,14.974157407001057,2.926578503109368,9.008200963485113,20.480388695673835
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),23.1,14.895543014145952,0.0789636883037953,14.740774185070514,15.05031184322139,2.8989577660929,9.213585792603867,20.577500235688035
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),23.433333333333334,14.959949137043884,0.1021405695969789,14.759753620633806,15.160144653453962,2.9063224384977158,9.263557157588362,20.656341116499405
VIS320,VIS 320,VIS320_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,analysis_config,VIS_320,VIS_320,0.166,mean_concentration,Mean concentration (mg/mL),23.766666666666666,15.001309993540684,0.055717014817988,14.892104644497428,15.11051534258394,2.8922402130633382,9.33251917593654,20.670100811144827
