region,depth_start_index,depth_end_index_inclusive,n_depth_rows,depth_start_mm,depth_end_mm,mean_fitted_concentration,median_fitted_concentration,max_fitted_concentration,mean_ci_width,median_ci_width,max_ci_width,mean_std,median_std,max_std,mean_relative_ci_width_percent,median_relative_ci_width_percent,max_relative_ci_width_percent,mean_relative_std_percent,median_relative_std_percent,max_relative_std_percent
shallow,0,5,6,0.0,0.8300000000000001,30.328960370055988,30.01613805457398,53.827723204323256,1.158071797396537,1.0410103958248627,2.362733278182205,0.2918237169895455,0.2643730447786622,0.6027380811689299,4.850896789197958,3.5659663812710836,27.670215231138055,1.2374736707137648,0.9096853013446673,7.05872837529032
mid,6,11,6,0.996,1.826,4.613148244391719,3.2611159766611624,17.322223809764452,0.569369613550122,0.6054797253785016,1.2212621089106364,0.14347604124427538,0.15133648700616684,0.3115464563547544,24.068924885673574,18.287837246276027,124.60633565273558,6.1400318585901985,4.6652646036418455,31.787330523657044
deep,12,17,6,1.992,2.822,0.32664677966835004,0.0896213594739557,2.56819404763827,0.09613943580586204,0.04440192487404126,0.5879129603995636,0.024226276444359214,0.010929016062894094,0.14997779602029682,65.95219627198878,49.625422835325736,329.79732645719474,16.82453986530326,12.659546641664733,84.13197103499867
overall,0,17,18,0.0,2.822,11.756251798038685,3.208932423190911,53.827723204323256,0.6078602822508404,0.599597943504341,2.362733278182205,0.1531753448927267,0.14929951813910142,0.6027380811689299,31.62400598228677,18.68014144515418,329.79732645719474,8.067348464869076,4.765342205396475,84.13197103499867
