tracer_name,tracer_label,metric_key,metric_label,time_min,sample_count_total,sample_count_at_time,center_mean,between_sample_sd,between_sample_sem,fixed_std_mean,fixed_ci_low_mean,fixed_ci_high_mean,combined_std_mean,combined_ci_low_mean,combined_ci_high_mean
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),14.83333333333332,3,3,0.00037813909604666026,2.422997980445237e-05,1.3989185362559772e-05,9.739490629849066e-06,0.00035904969441217025,0.0003972284976811937,8.09479157126671e-05,0.0002194811812498568,0.0005367970108435138
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),14.999999999999986,3,3,0.00037465653893059363,2.474844797935568e-05,1.4288523102906451e-05,9.387710545226154e-06,0.0003562566262619536,0.00039305645159927704,7.999217322629083e-05,0.00021787187940709013,0.0005314411984541638
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),15.166666666666654,3,3,0.0003725704638109934,2.293408592952856e-05,1.3241000685031322e-05,9.582222525655208e-06,0.0003537893076607068,0.00039135161996131326,7.933642015917277e-05,0.0002170710802990399,0.0005280698473229902
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),15.33333333333332,3,3,0.00037215461986874333,2.1294425139942988e-05,1.229434208678442e-05,1.0330054637170303e-05,0.0003519077127798901,0.00039240152695762994,7.848277592896687e-05,0.00021832837904798988,0.0005259808606895068
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),15.499999999999986,3,3,0.00037079746653263687,1.8658649716603956e-05,1.077257643659623e-05,1.0231895226046924e-05,0.0003507429518895934,0.00039085198117570693,7.819561835954648e-05,0.00021753405454795016,0.0005240608785173302
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),15.666666666666654,3,3,0.0003688038655303701,1.592497638260708e-05,9.194289401336632e-06,9.424821478853804e-06,0.0003503312154318267,0.00038727651562892366,7.808383358015516e-05,0.00021575955171330012,0.0005218481793474635
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),15.83333333333332,3,3,0.0003672607519037835,1.8268722168624348e-05,1.0547451661805752e-05,8.90215797227405e-06,0.00034981252227813016,0.0003847089815294501,7.751069814639297e-05,0.00021533978353688676,0.0005191817202707135
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),15.999999999999986,3,3,0.00036555684674556685,2.0601650338385945e-05,1.1894368368617671e-05,8.909470293553801e-06,0.00034809428497021346,0.00038301940852096674,7.700929926637153e-05,0.0002146186201835034,0.0005164950733076636
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),16.166666666666654,3,3,0.00036501921792648676,1.922444933854448e-05,1.1099241000630978e-05,8.920435225985762e-06,0.00034753516488356665,0.00038250327096944005,7.642093196131052e-05,0.00021523419128233992,0.0005148042445706568
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),16.333333333333318,3,3,0.0003643394283651868,1.8006032273607828e-05,1.039578758020457e-05,8.769428433796419e-06,0.00034715134863495004,0.00038152750809542337,7.566433640084805e-05,0.0002160373290195566,0.0005126415277108402
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),16.499999999999986,3,3,0.0003625246496268901,1.5736127775737856e-05,9.085257607324598e-06,9.114896353343921e-06,0.0003446594527743402,0.00038038984647942336,7.515186806444025e-05,0.00021522698822060677,0.0005098223110331737
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),16.66666666666665,3,3,0.00036094923451687353,1.3461598918354727e-05,7.772057759234877e-06,9.422346801905045e-06,0.0003424814347851402,0.0003794170342485735,7.48079254919179e-05,0.0002143257005527068,0.000507572768481007
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),16.833333333333318,3,3,0.00036090849899180996,1.5733915490392503e-05,9.083980343784935e-06,9.405633566531233e-06,0.00034247345720141994,0.0003793435407821999,7.4368445988979e-05,0.00021514634485343318,0.0005066706531302134
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),16.999999999999986,3,3,0.0003614809492581766,1.7896516513844292e-05,1.0332558626824584e-05,9.43279472154658e-06,0.00034299267160396995,0.0003799692269124166,7.386494186269363e-05,0.00021670566320734983,0.00050625623530908
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),17.16666666666665,3,3,0.0003593874435027702,1.685703554552291e-05,9.732414009946742e-06,9.29241055767856e-06,0.0003411743188097435,0.0003776005681958235,7.320203754867318e-05,0.0002159114499073867,0.0005028634370981704
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),17.333333333333318,3,3,0.0003572030013670035,1.6231673799406743e-05,9.37136123748568e-06,9.183277700963458e-06,0.00033920377707312676,0.0003752022256608902,7.235446098443097e-05,0.00021538825783750336,0.0004990177448964704
