window_name,window_min_time_min,window_max_time_min,tracer_name,tracer_label,condition_name,condition_label,sample_id,run_display,roi_folder,metric_name,metric_label,timepoint_count,mean,std,median,iqr,min,max
0_to_5min,0.0,5.0,VIS320,VIS320,pump_on,Pump on,VIS_ON_03,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\ADE_Results\Fixed_V\VIS320_Pump_Run_3,VIS_PUMP,deep_tail_fraction,Deep-Tail Fraction,31,0.00822403958758805,0.005569750665595589,0.006528072630216037,0.005258254124596748,0.0017366427024487598,0.026449643136986046
0_to_5min,0.0,5.0,VIS320,VIS320,pump_on,Pump on,VIS_ON_03,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\ADE_Results\Fixed_V\VIS320_Pump_Run_3,VIS_PUMP,penetration_depth_10pct_peak,Penetration Depth at 10% Peak,31,0.2561193062084617,0.014241828451692452,0.2562814070351759,0.02010050251256279,0.23115577889447236,0.2814070351758794
5_to_10min,5.0,10.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,VIS_320,center_of_mass_depth,Center-of-Mass Depth,30,0.16042984682255035,0.006683016325165972,0.1612453555706751,0.011589216097448674,0.14996112030252756,0.17368341691327296
5_to_10min,5.0,10.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,VIS_320,deep_tail_fraction,Deep-Tail Fraction,30,0.01868038920976544,0.002911064033784515,0.019345689697798457,0.0041360905514412,0.012352382562041403,0.02365764886725787
5_to_10min,5.0,10.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,VIS_320,penetration_depth_10pct_peak,Penetration Depth at 10% Peak,30,0.3753768844221106,0.01654322266269002,0.37939698492462315,0.025125628140703515,0.34673366834170855,0.4020100502512563
5_to_10min,5.0,10.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_02,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_2,VIS_320,center_of_mass_depth,Center-of-Mass Depth,30,0.1510125784104943,0.005813955288852914,0.15118888101929284,0.009553559075088786,0.1417939562294943,0.16047138239279
5_to_10min,5.0,10.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_02,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_2,VIS_320,deep_tail_fraction,Deep-Tail Fraction,30,0.002359101167420111,0.0008310959147472596,0.0025272876843691265,0.0010359583596819958,0.00034208588287520285,0.0038098127661596987
5_to_10min,5.0,10.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_02,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_2,VIS_320,penetration_depth_10pct_peak,Penetration Depth at 10% Peak,30,0.39229480737018424,0.017503987239682595,0.3919597989949749,0.025125628140703515,0.36180904522613067,0.4170854271356784
5_to_10min,5.0,10.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_03,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_3,VIS_320,center_of_mass_depth,Center-of-Mass Depth,30,0.13001798208360477,0.0062493822770287215,0.13054506528195475,0.011154407698026253,0.11905380775282104,0.14079552401570578
5_to_10min,5.0,10.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_03,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_3,VIS_320,deep_tail_fraction,Deep-Tail Fraction,30,4.599471822395543e-05,5.2480804111483514e-05,3.0486218294159603e-05,6.460559770823208e-05,0.0,0.00022108006750677636
