0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
,,,,,,,,,,,,,,,,,
27.360217841162818,33.58190289040186,43.061544747320866,56.40566972866669,74.54684171236914,99.12801035430994,133.04592069772923,181.25332436700154,252.06025622599262,359.42885221662755,527.2164564805431,797.2144463004422,1244.6784161997014,2009.0018029969656,3355.8294441737476,5806.213940738276,10412.61802275247,19365.424668769494
26.83777623500738,32.55501984653133,41.21768095796988,53.371214793784056,69.80586599258915,91.84511830750243,121.75195401464943,163.31795177830372,222.78588019006992,310.40970181699004,443.2281821544416,650.13457109766,981.3237622923019,1526.246040171861,2448.486435266411,4055.152816049642,6938.363094398018,12271.134591810964
26.26149798790819,32.25309412151502,41.30763928656882,53.965647624733485,71.0377043001343,93.93149565989818,125.10801489724962,168.7397363505489,231.74819360776132,325.58558701894265,469.4554672339372,696.28686541157,1064.0201747975843,1677.3582321321117,2730.660154367938,4594.648274509087,7996.234604450672,14401.390543120939
25.75186339954806,31.343920952363344,39.73521757987094,51.404124038992656,67.03469180590136,87.77072883979837,115.5673754795899,153.6877894781258,207.4593251890356,285.5218916179791,402.0057895982206,580.4444858334897,860.9342743445604,1313.4693385876662,2063.2854068170204,3340.107016702779,5576.098163523346,9605.397059692277
25.70609868334786,31.049727388956804,39.04543615867788,50.145069803705105,64.97776124409924,84.56889838915868,110.642668053589,146.04609774389988,195.38408478147792,266.0457775072968,369.9588671721432,526.6842455844883,768.9798522147506,1152.9741802800897,1777.1213408434235,2818.2595917094864,4601.730980433632,7740.862326417373
24.87933326725635,30.296363630628186,38.35694400257918,49.48894091096941,64.29358943380713,83.76520357754427,109.59250185551177,144.5767950009197,193.25315245850874,262.89070097637347,365.201404845982,519.3545461006353,757.3931831136596,1134.1256408170282,1745.524940401703,2763.666790449072,4504.5395580159175,7562.65843855951
24.506300243240158,29.48955441753658,36.86095787890748,47.002734813427864,60.42496652843306,77.9313325508745,100.8450726230224,131.3178205906444,172.77516631387647,230.60688366499411,313.3008486426935,434.3743477802431,615.7319137288125,893.5942431168808,1329.136563162437,2027.9244377068885,3176.1201937508904,5109.3136333827915
24.15392058009876,29.381092985104573,37.10803197302392,47.72356183275341,61.762378364784915,80.09481660896077,104.18514193415048,136.44477481131642,180.745739707641,243.2282092974301,333.6512550370465,467.7325456469771,671.2787712093916,987.5885815574509,1490.9455671326252,2311.6851559709003,3683.7290930180957,6036.66552981522
23.967854381167584,28.961348795870183,36.315791670582925,46.393903260356886,59.68021167954074,76.94255361610806,99.45111997556674,129.27537939369785,169.70848088799582,225.91984595845355,306.0220908813599,422.88185718221115,597.2571446837505,863.314373080897,1278.4818129100536,1941.359988697411,3024.9060968410276,4839.16031540654
