time_plot,time_seconds,global_smooth_Cs,global_profile_fit_rmse,global_profile_fit_r2,global_effective_diffusivity_mm2_s,global_fitted_velocity_mm_s,global_mean_diffusive_flux_magnitude,global_diffusion_curve,global_convection_curve,global_total_curve
22.0,1320.0,50.28735286967184,1.6974864025715117,0.9897579715085473,0.0004584988555657009,0.0,0.008120583324008085,0.005380434625640219,,0.005380434625640219
22.333333333333332,1340.0,50.28561987474221,1.8468365474105206,0.9877717644475645,0.0004584988555657009,0.0,0.008113172464816748,0.0053287194651714664,,0.0053287194651714664
22.666666666666668,1360.0,50.28407131999105,1.934022257043212,0.9867665368187584,0.0004584988555657009,0.0,0.008105752837033199,0.005277895932249381,,0.005277895932249381
23.0,1380.0,50.28271239662505,1.8997389580674557,0.9873287123038295,0.0004584988555657009,0.0,0.008098323859896197,0.005227937399273343,,0.005227937399273343
23.333333333333332,1400.0,50.28154829585089,1.9185578775108771,0.9870022710762345,0.0004584988555657009,0.0,0.008090885167631451,0.005178818680286422,,0.005178818680286422
23.666666666666668,1420.0,50.28058420887523,1.8970585711205181,0.9872941961046259,0.0004584988555657009,0.0,0.008083436592498862,0.005130515921121796,,0.005130515921121796
24.0,1440.0,50.279825326904756,1.9164236066503235,0.9870278416434807,0.0004584988555657009,0.0,0.008075978148944285,0.005083006499266679,,0.005083006499266679
24.333333333333332,1460.0,50.27927684114616,1.9930844378046377,0.9860261325289618,0.0004584988555657009,0.0,0.008068510018790824,0.005036268932515906,,0.005036268932515906
24.666666666666668,1480.0,50.2789439428061,2.0927790046977446,0.9847138724072472,0.0004584988555657009,0.0,0.008061032537408011,0.004990282795581148,,0.004990282795581148
25.0,1500.0,50.27883182309126,2.110591689308927,0.9843361846383795,0.0004584988555657009,0.0,0.008053546180800694,0.004945028643905376,,0.004945028643905376
